freq,c_dest,purpose,duration,age,unit,geo,TIME_PERIOD,OBS_VALUE
A,DOM,PER,N1-3,Y25-34,NR,DK,2016,2857083
A,DOM,PER,N1-3,Y25-34,NR,DK,2017,2356146
A,DOM,PER,N1-3,Y25-34,NR,DK,2018,1111962
A,DOM,PER,N1-3,Y25-34,NR,DK,2019,2002698
A,DOM,PER,N1-3,Y25-34,NR,DK,2020,2347200
A,DOM,PER,N1-3,Y25-34,NR,DK,2021,1885291
A,DOM,PER,N1-3,Y25-34,NR,EA20,2012,70003423
A,DOM,PER,N1-3,Y25-34,NR,EA20,2013,69019085
A,DOM,PER,N1-3,Y25-34,NR,EA20,2014,63730377
A,DOM,PER,N1-3,Y25-34,NR,EA20,2015,69107967
A,DOM,PER,N1-3,Y25-34,NR,EA20,2016,69532946
A,DOM,PER,N1-3,Y25-34,NR,EA20,2017,69759035
A,DOM,PER,N1-3,Y25-34,NR,EA20,2018,69672742
A,DOM,PER,N1-3,Y25-34,NR,EA20,2019,66774709
A,DOM,PER,N1-3,Y25-34,NR,EA20,2020,49060492
A,DOM,PER,N1-3,Y25-34,NR,EA20,2021,59246861
A,DOM,PER,N1-3,Y25-34,NR,EA20,2022,59680796
A,DOM,PER,N1-3,Y25-34,NR,EE,2012,353590
A,DOM,PER,N1-3,Y25-34,NR,EE,2013,389373
A,DOM,PER,N1-3,Y25-34,NR,EE,2014,511701
A,DOM,PER,N1-3,Y25-34,NR,EE,2015,566139
A,DOM,PER,N1-3,Y25-34,NR,EE,2016,708608
A,DOM,PER,N1-3,Y25-34,NR,EE,2017,704271
A,DOM,PER,N1-3,Y25-34,NR,EE,2018,919066
A,DOM,PER,N1-3,Y25-34,NR,EE,2019,674114
A,DOM,PER,N1-3,Y25-34,NR,EE,2020,503036
A,DOM,PER,N1-3,Y25-34,NR,EE,2021,384477
A,DOM,PER,N1-3,Y25-34,NR,EE,2022,453553
A,DOM,PER,N1-3,Y25-34,NR,EL,2012,537730
A,DOM,PER,N1-3,Y25-34,NR,EL,2013,228623
A,DOM,PER,N1-3,Y25-34,NR,EL,2014,267619
A,DOM,PER,N1-3,Y25-34,NR,EL,2015,249926
A,DOM,PER,N1-3,Y25-34,NR,EL,2016,209293
A,DOM,PER,N1-3,Y25-34,NR,EL,2017,176205
A,DOM,PER,N1-3,Y25-34,NR,EL,2018,247769
A,DOM,PER,N1-3,Y25-34,NR,EL,2019,208900
A,DOM,PER,N1-3,Y25-34,NR,EL,2020,169567
A,DOM,PER,N1-3,Y25-34,NR,EL,2021,167923
A,DOM,PER,N1-3,Y25-34,NR,EL,2022,292102
A,DOM,PER,N1-3,Y25-34,NR,ES,2012,13089181
A,DOM,PER,N1-3,Y25-34,NR,ES,2013,12082287
A,DOM,PER,N1-3,Y25-34,NR,ES,2014,10917660
A,DOM,PER,N1-3,Y25-34,NR,ES,2015,15677031
A,DOM,PER,N1-3,Y25-34,NR,ES,2016,16247189
A,DOM,PER,N1-3,Y25-34,NR,ES,2017,16494667
A,DOM,PER,N1-3,Y25-34,NR,ES,2018,15740240
A,DOM,PER,N1-3,Y25-34,NR,ES,2019,14778710
A,DOM,PER,N1-3,Y25-34,NR,ES,2020,8252785
A,DOM,PER,N1-3,Y25-34,NR,ES,2021,12022459
A,DOM,PER,N1-3,Y25-34,NR,ES,2022,12210444
A,DOM,PER,N1-3,Y25-34,NR,EU27_2020,2012,91146568
A,DOM,PER,N1-3,Y25-34,NR,EU27_2020,2013,88254021
A,DOM,PER,N1-3,Y25-34,NR,EU27_2020,2014,82978720
A,DOM,PER,N1-3,Y25-34,NR,EU27_2020,2015,88622687
A,DOM,PER,N1-3,Y25-34,NR,EU27_2020,2016,88995973
A,DOM,PER,N1-3,Y25-34,NR,EU27_2020,2017,88604966
A,DOM,PER,N1-3,Y25-34,NR,EU27_2020,2018,86902712
A,DOM,PER,N1-3,Y25-34,NR,EU27_2020,2019,84316080
A,DOM,PER,N1-3,Y25-34,NR,EU27_2020,2020,64083052
A,DOM,PER,N1-3,Y25-34,NR,EU27_2020,2021,75641043
A,DOM,PER,N1-3,Y25-34,NR,EU27_2020,2022,76398843
A,DOM,PER,N1-3,Y25-34,NR,FI,2012,4221534
A,DOM,PER,N1-3,Y25-34,NR,FI,2013,4446996
A,DOM,PER,N1-3,Y25-34,NR,FI,2014,4242077
A,DOM,PER,N1-3,Y25-34,NR,FI,2015,4240575
A,DOM,PER,N1-3,Y25-34,NR,FI,2016,4201506
A,DOM,PER,N1-3,Y25-34,NR,FI,2017,4313333
A,DOM,PER,N1-3,Y25-34,NR,FI,2018,4026943
A,DOM,PER,N1-3,Y25-34,NR,FI,2019,4275379
A,DOM,PER,N1-3,Y25-34,NR,FI,2020,2965149
A,DOM,PER,N1-3,Y25-34,NR,FI,2021,4006681
A,DOM,PER,N1-3,Y25-34,NR,FI,2022,3624965
A,DOM,PER,N1-3,Y25-34,NR,FR,2012,21031318
A,DOM,PER,N1-3,Y25-34,NR,FR,2013,20762338
A,DOM,PER,N1-3,Y25-34,NR,FR,2014,19963698
A,DOM,PER,N1-3,Y25-34,NR,FR,2015,18325946
A,DOM,PER,N1-3,Y25-34,NR,FR,2016,16504747
A,DOM,PER,N1-3,Y25-34,NR,FR,2017,19579824
A,DOM,PER,N1-3,Y25-34,NR,FR,2018,17362890
A,DOM,PER,N1-3,Y25-34,NR,FR,2019,16881947
A,DOM,PER,N1-3,Y25-34,NR,FR,2020,13688671
A,DOM,PER,N1-3,Y25-34,NR,FR,2021,14072744
A,DOM,PER,N1-3,Y25-34,NR,FR,2022,12809125
A,DOM,PER,N1-3,Y25-34,NR,HR,2012,628086
A,DOM,PER,N1-3,Y25-34,NR,HR,2013,702599
A,DOM,PER,N1-3,Y25-34,NR,HR,2014,371661
A,DOM,PER,N1-3,Y25-34,NR,HR,2015,364424
A,DOM,PER,N1-3,Y25-34,NR,HR,2016,249202
A,DOM,PER,N1-3,Y25-34,NR,HR,2017,265881
A,DOM,PER,N1-3,Y25-34,NR,HR,2018,368359
A,DOM,PER,N1-3,Y25-34,NR,HR,2019,312773
A,DOM,PER,N1-3,Y25-34,NR,HR,2020,239642
A,DOM,PER,N1-3,Y25-34,NR,HR,2021,301452
A,DOM,PER,N1-3,Y25-34,NR,HR,2022,367110
A,DOM,PER,N1-3,Y25-34,NR,HU,2012,2281355
A,DOM,PER,N1-3,Y25-34,NR,HU,2013,1926593
A,DOM,PER,N1-3,Y25-34,NR,HU,2014,1856679
A,DOM,PER,N1-3,Y25-34,NR,HU,2015,1849256
A,DOM,PER,N1-3,Y25-34,NR,HU,2016,1559711
A,DOM,PER,N1-3,Y25-34,NR,HU,2017,1603409
A,DOM,PER,N1-3,Y25-34,NR,HU,2018,1642013
A,DOM,PER,N1-3,Y25-34,NR,HU,2019,1530858
A,DOM,PER,N1-3,Y25-34,NR,HU,2020,1127898
A,DOM,PER,N1-3,Y25-34,NR,HU,2021,1093164
A,DOM,PER,N1-3,Y25-34,NR,HU,2022,1286017
A,DOM,PER,N1-3,Y25-34,NR,IE,2012,1077692
A,DOM,PER,N1-3,Y25-34,NR,IE,2013,1046490
A,DOM,PER,N1-3,Y25-34,NR,IE,2014,1107160
A,DOM,PER,N1-3,Y25-34,NR,IE,2015,957049
A,DOM,PER,N1-3,Y25-34,NR,IE,2016,1123678
A,DOM,PER,N1-3,Y25-34,NR,IE,2017,1040232
A,DOM,PER,N1-3,Y25-34,NR,IE,2018,1103410
A,DOM,PER,N1-3,Y25-34,NR,IE,2019,1106978
A,DOM,PER,N1-3,Y25-34,NR,IE,2020,874070
A,DOM,PER,N1-3,Y25-34,NR,IE,2021,554155
A,DOM,PER,N1-3,Y25-34,NR,IE,2022,1222921
A,DOM,PER,N1-3,Y25-34,NR,IT,2012,3700162
A,DOM,PER,N1-3,Y25-34,NR,IT,2013,3206362
A,DOM,PER,N1-3,Y25-34,NR,IT,2014,2750938
A,DOM,PER,N1-3,Y25-34,NR,IT,2015,2792398
A,DOM,PER,N1-3,Y25-34,NR,IT,2016,2864859
A,DOM,PER,N1-3,Y25-34,NR,IT,2017,3156943
A,DOM,PER,N1-3,Y25-34,NR,IT,2018,3750755
A,DOM,PER,N1-3,Y25-34,NR,IT,2019,3335034
A,DOM,PER,N1-3,Y25-34,NR,IT,2020,1791647
A,DOM,PER,N1-3,Y25-34,NR,IT,2021,1632569
A,DOM,PER,N1-3,Y25-34,NR,IT,2022,2090906
A,DOM,PER,N1-3,Y25-34,NR,LT,2012,427070
A,DOM,PER,N1-3,Y25-34,NR,LT,2013,433125
A,DOM,PER,N1-3,Y25-34,NR,LT,2014,381050
A,DOM,PER,N1-3,Y25-34,NR,LT,2015,411527
A,DOM,PER,N1-3,Y25-34,NR,LT,2016,396124
A,DOM,PER,N1-3,Y25-34,NR,LT,2017,391616
A,DOM,PER,N1-3,Y25-34,NR,LT,2018,423003
A,DOM,PER,N1-3,Y25-34,NR,LT,2019,475969
A,DOM,PER,N1-3,Y25-34,NR,LT,2020,414607
A,DOM,PER,N1-3,Y25-34,NR,LT,2021,479337
A,DOM,PER,N1-3,Y25-34,NR,LT,2022,599455
A,DOM,PER,N1-3,Y25-34,NR,LU,2012,
A,DOM,PER,N1-3,Y25-34,NR,LU,2013,
A,DOM,PER,N1-3,Y25-34,NR,LU,2014,
A,DOM,PER,N1-3,Y25-34,NR,LU,2015,
A,DOM,PER,N1-3,Y25-34,NR,LU,2016,
A,DOM,PER,N1-3,Y25-34,NR,LU,2017,
A,DOM,PER,N1-3,Y25-34,NR,LU,2018,
A,DOM,PER,N1-3,Y25-34,NR,LU,2019,
A,DOM,PER,N1-3,Y25-34,NR,LU,2020,21018
A,DOM,PER,N1-3,Y25-34,NR,LU,2021,21997
A,DOM,PER,N1-3,Y25-34,NR,LU,2022,17695
A,DOM,PER,N1-3,Y25-34,NR,LV,2012,804395
A,DOM,PER,N1-3,Y25-34,NR,LV,2013,690759
A,DOM,PER,N1-3,Y25-34,NR,LV,2014,644806
A,DOM,PER,N1-3,Y25-34,NR,LV,2015,734118
A,DOM,PER,N1-3,Y25-34,NR,LV,2016,695737
A,DOM,PER,N1-3,Y25-34,NR,LV,2017,816471
A,DOM,PER,N1-3,Y25-34,NR,LV,2018,630407
A,DOM,PER,N1-3,Y25-34,NR,LV,2019,541490
A,DOM,PER,N1-3,Y25-34,NR,LV,2020,308413
A,DOM,PER,N1-3,Y25-34,NR,LV,2021,474863
A,DOM,PER,N1-3,Y25-34,NR,LV,2022,575922
A,DOM,PER,N1-3,Y25-34,NR,ME,2016,95387
A,DOM,PER,N1-3,Y25-34,NR,ME,2017,121613
A,DOM,PER,N1-3,Y25-34,NR,MK,2019,18682
A,DOM,PER,N1-3,Y25-34,NR,MK,2020,43769
A,DOM,PER,N1-3,Y25-34,NR,MK,2021,17957
A,DOM,PER,N1-3,Y25-34,NR,MT,2012,29734
A,DOM,PER,N1-3,Y25-34,NR,MT,2013,24982
A,DOM,PER,N1-3,Y25-34,NR,MT,2014,47423
A,DOM,PER,N1-3,Y25-34,NR,MT,2015,45305
A,DOM,PER,N1-3,Y25-34,NR,MT,2016,73758
A,DOM,PER,N1-3,Y25-34,NR,MT,2017,60038
A,DOM,PER,N1-3,Y25-34,NR,MT,2018,53714
A,DOM,PER,N1-3,Y25-34,NR,MT,2019,54612
A,DOM,PER,N1-3,Y25-34,NR,MT,2020,83298
A,DOM,PER,N1-3,Y25-34,NR,MT,2021,91715
A,DOM,PER,N1-3,Y25-34,NR,MT,2022,77408
A,DOM,PER,N1-3,Y25-34,NR,NL,2012,3925258
A,DOM,PER,N1-3,Y25-34,NR,NL,2013,3307033
A,DOM,PER,N1-3,Y25-34,NR,NL,2014,3182395
A,DOM,PER,N1-3,Y25-34,NR,NL,2015,3132110
A,DOM,PER,N1-3,Y25-34,NR,NL,2016,3072822
A,DOM,PER,N1-3,Y25-34,NR,NL,2017,3047703
A,DOM,PER,N1-3,Y25-34,NR,NL,2018,3057045
A,DOM,PER,N1-3,Y25-34,NR,NL,2019,2879715
A,DOM,PER,N1-3,Y25-34,NR,NL,2020,2974242
A,DOM,PER,N1-3,Y25-34,NR,NL,2021,4810639
A,DOM,PER,N1-3,Y25-34,NR,NL,2022,2952803
A,DOM,PER,N1-3,Y25-34,NR,NO,2013,917817
A,DOM,PER,N1-3,Y25-34,NR,NO,2014,1183215
A,DOM,PER,N1-3,Y25-34,NR,NO,2015,1005154
A,DOM,PER,N1-3,Y25-34,NR,NO,2016,1184991
A,DOM,PER,N1-3,Y25-34,NR,NO,2017,1373099
A,DOM,PER,N1-3,Y25-34,NR,NO,2018,1774261
A,DOM,PER,N1-3,Y25-34,NR,NO,2021,1851714
A,DOM,PER,N1-3,Y25-34,NR,PL,2012,6235776
A,DOM,PER,N1-3,Y25-34,NR,PL,2013,4626300
A,DOM,PER,N1-3,Y25-34,NR,PL,2014,4855392
A,DOM,PER,N1-3,Y25-34,NR,PL,2015,5207055
A,DOM,PER,N1-3,Y25-34,NR,PL,2016,4669360
A,DOM,PER,N1-3,Y25-34,NR,PL,2017,5190823
A,DOM,PER,N1-3,Y25-34,NR,PL,2018,5504767
A,DOM,PER,N1-3,Y25-34,NR,PL,2019,4852515
A,DOM,PER,N1-3,Y25-34,NR,PL,2020,3735090
A,DOM,PER,N1-3,Y25-34,NR,PL,2021,4612470
A,DOM,PER,N1-3,Y25-34,NR,PL,2022,4577627
A,DOM,PER,N1-3,Y25-34,NR,PT,2012,1612307
A,DOM,PER,N1-3,Y25-34,NR,PT,2013,1485157
A,DOM,PER,N1-3,Y25-34,NR,PT,2014,1402455
A,DOM,PER,N1-3,Y25-34,NR,PT,2015,1408970
A,DOM,PER,N1-3,Y25-34,NR,PT,2016,1256729
A,DOM,PER,N1-3,Y25-34,NR,PT,2017,1165630
A,DOM,PER,N1-3,Y25-34,NR,PT,2018,1185794
A,DOM,PER,N1-3,Y25-34,NR,PT,2019,1179377
A,DOM,PER,N1-3,Y25-34,NR,PT,2020,640306
A,DOM,PER,N1-3,Y25-34,NR,PT,2021,870523
A,DOM,PER,N1-3,Y25-34,NR,PT,2022,1187803
A,DOM,PER,N1-3,Y25-34,NR,RO,2012,2207614
A,DOM,PER,N1-3,Y25-34,NR,RO,2013,2636968
A,DOM,PER,N1-3,Y25-34,NR,RO,2014,2419854
A,DOM,PER,N1-3,Y25-34,NR,RO,2015,2264550
A,DOM,PER,N1-3,Y25-34,NR,RO,2016,2370983
A,DOM,PER,N1-3,Y25-34,NR,RO,2017,2389956
A,DOM,PER,N1-3,Y25-34,NR,RO,2018,2386023
A,DOM,PER,N1-3,Y25-34,NR,RO,2019,2417387
A,DOM,PER,N1-3,Y25-34,NR,RO,2020,1659106
A,DOM,PER,N1-3,Y25-34,NR,RO,2021,2244944
A,DOM,PER,N1-3,Y25-34,NR,RO,2022,2393699
A,DOM,PER,N1-3,Y25-34,NR,RS,2018,
A,DOM,PER,N1-3,Y25-34,NR,SE,2014,3195309
A,DOM,PER,N1-3,Y25-34,NR,SE,2015,3967716
A,DOM,PER,N1-3,Y25-34,NR,SE,2016,3891401
A,DOM,PER,N1-3,Y25-34,NR,SE,2017,2810312
A,DOM,PER,N1-3,Y25-34,NR,SE,2018,2772812
A,DOM,PER,N1-3,Y25-34,NR,SE,2019,2631477
A,DOM,PER,N1-3,Y25-34,NR,SE,2020,3484942
A,DOM,PER,N1-3,Y25-34,NR,SE,2021,3840521
A,DOM,PER,N1-3,Y25-34,NR,SE,2022,3107964
A,DOM,PER,N1-3,Y25-34,NR,SI,2012,379533
A,DOM,PER,N1-3,Y25-34,NR,SI,2013,405631
A,DOM,PER,N1-3,Y25-34,NR,SI,2014,322049
A,DOM,PER,N1-3,Y25-34,NR,SI,2015,246286
A,DOM,PER,N1-3,Y25-34,NR,SI,2016,226761
A,DOM,PER,N1-3,Y25-34,NR,SI,2017,240145
A,DOM,PER,N1-3,Y25-34,NR,SI,2018,333969
A,DOM,PER,N1-3,Y25-34,NR,SI,2019,200034
A,DOM,PER,N1-3,Y25-34,NR,SI,2020,116808
A,DOM,PER,N1-3,Y25-34,NR,SI,2021,460428
A,DOM,PER,N1-3,Y25-34,NR,SI,2022,460554
A,DOM,PER,N1-3,Y25-34,NR,SK,2012,359320
A,DOM,PER,N1-3,Y25-34,NR,SK,2013,768851
A,DOM,PER,N1-3,Y25-34,NR,SK,2014,635651
A,DOM,PER,N1-3,Y25-34,NR,SK,2015,625232
A,DOM,PER,N1-3,Y25-34,NR,SK,2016,824078
A,DOM,PER,N1-3,Y25-34,NR,SK,2017,969407
A,DOM,PER,N1-3,Y25-34,NR,SK,2018,918405
A,DOM,PER,N1-3,Y25-34,NR,SK,2019,875255
A,DOM,PER,N1-3,Y25-34,NR,SK,2020,495630
A,DOM,PER,N1-3,Y25-34,NR,SK,2021,637276
A,DOM,PER,N1-3,Y25-34,NR,SK,2022,891152
A,DOM,PER,N1-3,Y25-34,NR,UK,2012,11673956
A,DOM,PER,N1-3,Y25-34,NR,UK,2013,11134969
A,DOM,PER,N1-3,Y25-44,NR,AL,2017,895260
A,DOM,PER,N1-3,Y25-44,NR,AL,2019,985590
A,DOM,PER,N1-3,Y25-44,NR,AL,2020,744512
A,DOM,PER,N1-3,Y25-44,NR,AT,2012,2075045
A,DOM,PER,N1-3,Y25-44,NR,AT,2013,2278631
A,DOM,PER,N1-3,Y25-44,NR,AT,2014,2493458
A,DOM,PER,N1-3,Y25-44,NR,AT,2015,2235086
A,DOM,PER,N1-3,Y25-44,NR,AT,2016,2459099
A,DOM,PER,N1-3,Y25-44,NR,AT,2017,2355325
A,DOM,PER,N1-3,Y25-44,NR,AT,2018,2620460
A,DOM,PER,N1-3,Y25-44,NR,AT,2019,2793254
A,DOM,PER,N1-3,Y25-44,NR,AT,2020,2669868
A,DOM,PER,N1-3,Y25-44,NR,AT,2021,2678552
A,DOM,PER,N1-3,Y25-44,NR,AT,2022,3260297
A,DOM,PER,N1-3,Y25-44,NR,BE,2012,645091
A,DOM,PER,N1-3,Y25-44,NR,BE,2013,696297
A,DOM,PER,N1-3,Y25-44,NR,BE,2014,553216
A,DOM,PER,N1-3,Y25-44,NR,BE,2015,852101
A,DOM,PER,N1-3,Y25-44,NR,BE,2016,653457
A,DOM,PER,N1-3,Y25-44,NR,BE,2017,928771
A,DOM,PER,N1-3,Y25-44,NR,BE,2018,1042705
A,DOM,PER,N1-3,Y25-44,NR,BE,2019,1229970
A,DOM,PER,N1-3,Y25-44,NR,BE,2020,938632
A,DOM,PER,N1-3,Y25-44,NR,BE,2021,1604833
A,DOM,PER,N1-3,Y25-44,NR,BE,2022,1334006
A,DOM,PER,N1-3,Y25-44,NR,BG,2012,797114
A,DOM,PER,N1-3,Y25-44,NR,BG,2013,828299
A,DOM,PER,N1-3,Y25-44,NR,BG,2014,886737
A,DOM,PER,N1-3,Y25-44,NR,BG,2015,671497
A,DOM,PER,N1-3,Y25-44,NR,BG,2016,701639
A,DOM,PER,N1-3,Y25-44,NR,BG,2017,1202553
A,DOM,PER,N1-3,Y25-44,NR,BG,2018,920747
A,DOM,PER,N1-3,Y25-44,NR,BG,2019,1058289
A,DOM,PER,N1-3,Y25-44,NR,BG,2020,568591
A,DOM,PER,N1-3,Y25-44,NR,BG,2021,810817
A,DOM,PER,N1-3,Y25-44,NR,BG,2022,873672
A,DOM,PER,N1-3,Y25-44,NR,CH,2012,1621738
A,DOM,PER,N1-3,Y25-44,NR,CH,2013,1558731
A,DOM,PER,N1-3,Y25-44,NR,CH,2014,1650237
A,DOM,PER,N1-3,Y25-44,NR,CH,2015,1595482
A,DOM,PER,N1-3,Y25-44,NR,CH,2016,1319471
A,DOM,PER,N1-3,Y25-44,NR,CH,2017,1261380
A,DOM,PER,N1-3,Y25-44,NR,CH,2018,1175225
A,DOM,PER,N1-3,Y25-44,NR,CH,2019,1806842
A,DOM,PER,N1-3,Y25-44,NR,CH,2020,1742073
A,DOM,PER,N1-3,Y25-44,NR,CH,2021,1911311
A,DOM,PER,N1-3,Y25-44,NR,CY,2012,544928
A,DOM,PER,N1-3,Y25-44,NR,CY,2013,352363
A,DOM,PER,N1-3,Y25-44,NR,CY,2014,474954
A,DOM,PER,N1-3,Y25-44,NR,CY,2015,448090
A,DOM,PER,N1-3,Y25-44,NR,CY,2016,388967
A,DOM,PER,N1-3,Y25-44,NR,CY,2017,405623
A,DOM,PER,N1-3,Y25-44,NR,CY,2018,440372
A,DOM,PER,N1-3,Y25-44,NR,CY,2019,452916
A,DOM,PER,N1-3,Y25-44,NR,CY,2020,467236
A,DOM,PER,N1-3,Y25-44,NR,CY,2021,565093
A,DOM,PER,N1-3,Y25-44,NR,CY,2022,389024
A,DOM,PER,N1-3,Y25-44,NR,CZ,2012,7453882
A,DOM,PER,N1-3,Y25-44,NR,CZ,2013,7536840
A,DOM,PER,N1-3,Y25-44,NR,CZ,2014,7218715
A,DOM,PER,N1-3,Y25-44,NR,CZ,2015,7108574
A,DOM,PER,N1-3,Y25-44,NR,CZ,2016,8031029
A,DOM,PER,N1-3,Y25-44,NR,CZ,2017,8595365
A,DOM,PER,N1-3,Y25-44,NR,CZ,2018,8026999
A,DOM,PER,N1-3,Y25-44,NR,CZ,2019,7784972
A,DOM,PER,N1-3,Y25-44,NR,CZ,2020,4975173
A,DOM,PER,N1-3,Y25-44,NR,CZ,2021,5991988
A,DOM,PER,N1-3,Y25-44,NR,CZ,2022,6349130
A,DOM,PER,N1-3,Y25-44,NR,DE,2012,30071572
A,DOM,PER,N1-3,Y25-44,NR,DE,2013,29996097
A,DOM,PER,N1-3,Y25-44,NR,DE,2014,26454030
A,DOM,PER,N1-3,Y25-44,NR,DE,2015,30070367
A,DOM,PER,N1-3,Y25-44,NR,DE,2016,32243931
A,DOM,PER,N1-3,Y25-44,NR,DE,2017,27316231
A,DOM,PER,N1-3,Y25-44,NR,DE,2018,29282804
A,DOM,PER,N1-3,Y25-44,NR,DE,2019,28597942
A,DOM,PER,N1-3,Y25-44,NR,DE,2020,23500434
A,DOM,PER,N1-3,Y25-44,NR,DE,2021,26467237
A,DOM,PER,N1-3,Y25-44,NR,DE,2022,27494940
A,DOM,PER,N1-3,Y25-44,NR,DK,2012,5117675
A,DOM,PER,N1-3,Y25-44,NR,DK,2013,5069614
A,DOM,PER,N1-3,Y25-44,NR,DK,2014,5575706
A,DOM,PER,N1-3,Y25-44,NR,DK,2015,5935095
A,DOM,PER,N1-3,Y25-44,NR,DK,2016,5255990
A,DOM,PER,N1-3,Y25-44,NR,DK,2017,4106945
A,DOM,PER,N1-3,Y25-44,NR,DK,2018,2185585
A,DOM,PER,N1-3,Y25-44,NR,DK,2019,3950823
A,DOM,PER,N1-3,Y25-44,NR,DK,2020,4348312
A,DOM,PER,N1-3,Y25-44,NR,DK,2021,3070685
A,DOM,PER,N1-3,Y25-44,NR,EA20,2012,144030315
A,DOM,PER,N1-3,Y25-44,NR,EA20,2013,138260672
A,DOM,PER,N1-3,Y25-44,NR,EA20,2014,131808742
A,DOM,PER,N1-3,Y25-44,NR,EA20,2015,139764854
A,DOM,PER,N1-3,Y25-44,NR,EA20,2016,140924669
A,DOM,PER,N1-3,Y25-44,NR,EA20,2017,140804218
A,DOM,PER,N1-3,Y25-44,NR,EA20,2018,140968890
A,DOM,PER,N1-3,Y25-44,NR,EA20,2019,133788558
A,DOM,PER,N1-3,Y25-44,NR,EA20,2020,97400392
A,DOM,PER,N1-3,Y25-44,NR,EA20,2021,117128238
A,DOM,PER,N1-3,Y25-44,NR,EA20,2022,124315004
A,DOM,PER,N1-3,Y25-44,NR,EE,2012,601050
A,DOM,PER,N1-3,Y25-44,NR,EE,2013,671284
A,DOM,PER,N1-3,Y25-44,NR,EE,2014,887303
A,DOM,PER,N1-3,Y25-44,NR,EE,2015,996879
A,DOM,PER,N1-3,Y25-44,NR,EE,2016,1212465
A,DOM,PER,N1-3,Y25-44,NR,EE,2017,1173635
A,DOM,PER,N1-3,Y25-44,NR,EE,2018,1614488
A,DOM,PER,N1-3,Y25-44,NR,EE,2019,1177165
A,DOM,PER,N1-3,Y25-44,NR,EE,2020,861302
A,DOM,PER,N1-3,Y25-44,NR,EE,2021,844375
A,DOM,PER,N1-3,Y25-44,NR,EE,2022,948427
A,DOM,PER,N1-3,Y25-44,NR,EL,2012,1054273
A,DOM,PER,N1-3,Y25-44,NR,EL,2013,526061
A,DOM,PER,N1-3,Y25-44,NR,EL,2014,641185
A,DOM,PER,N1-3,Y25-44,NR,EL,2015,594583
A,DOM,PER,N1-3,Y25-44,NR,EL,2016,532376
A,DOM,PER,N1-3,Y25-44,NR,EL,2017,538622
A,DOM,PER,N1-3,Y25-44,NR,EL,2018,624281
A,DOM,PER,N1-3,Y25-44,NR,EL,2019,521969
A,DOM,PER,N1-3,Y25-44,NR,EL,2020,472709
A,DOM,PER,N1-3,Y25-44,NR,EL,2021,453936
A,DOM,PER,N1-3,Y25-44,NR,EL,2022,682213
A,DOM,PER,N1-3,Y25-44,NR,ES,2012,32387708
A,DOM,PER,N1-3,Y25-44,NR,ES,2013,30855458
A,DOM,PER,N1-3,Y25-44,NR,ES,2014,29998630
A,DOM,PER,N1-3,Y25-44,NR,ES,2015,37287013
A,DOM,PER,N1-3,Y25-44,NR,ES,2016,37288757
A,DOM,PER,N1-3,Y25-44,NR,ES,2017,37916791
A,DOM,PER,N1-3,Y25-44,NR,ES,2018,36917752
A,DOM,PER,N1-3,Y25-44,NR,ES,2019,33787365
A,DOM,PER,N1-3,Y25-44,NR,ES,2020,18289280
A,DOM,PER,N1-3,Y25-44,NR,ES,2021,25720496
A,DOM,PER,N1-3,Y25-44,NR,ES,2022,29816501
A,DOM,PER,N1-3,Y25-44,NR,EU27_2020,2012,182367860
A,DOM,PER,N1-3,Y25-44,NR,EU27_2020,2013,174184795
A,DOM,PER,N1-3,Y25-44,NR,EU27_2020,2014,168290138
A,DOM,PER,N1-3,Y25-44,NR,EU27_2020,2015,178523134
A,DOM,PER,N1-3,Y25-44,NR,EU27_2020,2016,178917012
A,DOM,PER,N1-3,Y25-44,NR,EU27_2020,2017,178244772
A,DOM,PER,N1-3,Y25-44,NR,EU27_2020,2018,176856213
A,DOM,PER,N1-3,Y25-44,NR,EU27_2020,2019,169825975
A,DOM,PER,N1-3,Y25-44,NR,EU27_2020,2020,129235058
A,DOM,PER,N1-3,Y25-44,NR,EU27_2020,2021,151597723
A,DOM,PER,N1-3,Y25-44,NR,EU27_2020,2022,160334845
A,DOM,PER,N1-3,Y25-44,NR,FI,2012,7582735
A,DOM,PER,N1-3,Y25-44,NR,FI,2013,7885263
A,DOM,PER,N1-3,Y25-44,NR,FI,2014,7336260
A,DOM,PER,N1-3,Y25-44,NR,FI,2015,7437962
A,DOM,PER,N1-3,Y25-44,NR,FI,2016,7551536
A,DOM,PER,N1-3,Y25-44,NR,FI,2017,7591040
A,DOM,PER,N1-3,Y25-44,NR,FI,2018,7442749
A,DOM,PER,N1-3,Y25-44,NR,FI,2019,8193216
A,DOM,PER,N1-3,Y25-44,NR,FI,2020,5811662
A,DOM,PER,N1-3,Y25-44,NR,FI,2021,7272205
A,DOM,PER,N1-3,Y25-44,NR,FI,2022,6628704
A,DOM,PER,N1-3,Y25-44,NR,FR,2012,41409860
A,DOM,PER,N1-3,Y25-44,NR,FR,2013,39639173
A,DOM,PER,N1-3,Y25-44,NR,FR,2014,38243365
A,DOM,PER,N1-3,Y25-44,NR,FR,2015,35814998
A,DOM,PER,N1-3,Y25-44,NR,FR,2016,33304747
A,DOM,PER,N1-3,Y25-44,NR,FR,2017,37502653
A,DOM,PER,N1-3,Y25-44,NR,FR,2018,33633671
A,DOM,PER,N1-3,Y25-44,NR,FR,2019,32203579
