DATAFLOW,LAST UPDATE,freq,dest,c_dest,purpose,duration,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N1-3,NR,PT,2014,62314,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N1-3,NR,PT,2016,1498829,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N1-3,NR,PT,2019,1669047,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N1-3,NR,PT,2022,1556109,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N1-3,NR,RO,2013,2235551,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N1-3,NR,RO,2014,2398005,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N1-3,NR,RO,2015,2471801,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N1-3,NR,RO,2016,2733463,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N1-3,NR,RO,2017,2645318,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N1-3,NR,RO,2018,3017816,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N1-3,NR,RO,2019,3257836,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N1-3,NR,RO,2020,2111586,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N1-3,NR,RO,2021,3333324,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N1-3,NR,RO,2022,3317852,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N1-3,NR,SE,2016,312051,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N1-3,NR,SE,2019,1623129,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N1-3,NR,SE,2022,1500831,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N1-3,NR,SI,2013,382041,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N1-3,NR,SI,2016,198070,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N1-3,NR,SI,2019,215129,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N1-3,NR,SI,2022,423128,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N1-3,NR,SK,2013,798523,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N1-3,NR,SK,2016,1269655,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N1-3,NR,SK,2019,1539605,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N1-3,NR,SK,2022,1195418,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N1-3,NR,UK,2013,365605,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,AT,2013,962237,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,AT,2014,2856104,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,AT,2015,3072707,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,AT,2016,2893484,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,AT,2017,2875289,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,AT,2019,4381655,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,AT,2020,302069,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,AT,2022,2114890,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,BE,2013,2440990,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,BE,2016,2498578,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,BE,2019,2438632,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,BE,2022,2476052,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,BG,2013,440130,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,BG,2015,485243,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,BG,2016,368641,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,BG,2019,633926,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,BG,2022,549894,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,CH,2012,3183126,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,CH,2013,3548298,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,CH,2014,3457824,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,CH,2015,3421021,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,CH,2016,3664110,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,CH,2017,3683781,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,CH,2018,4509323,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,CH,2019,4259248,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,CH,2020,3928880,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,CH,2021,3627139,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,CY,2013,341996,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,CY,2016,311155,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,CY,2019,364037,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,CY,2022,463367,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,CZ,2013,4549492,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,CZ,2015,4771682,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,CZ,2016,5700977,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,CZ,2019,5776446,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,CZ,2022,5640629,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,DE,2013,31402461,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,DE,2016,34264742,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,DE,2019,31287219,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,DE,2022,25980294,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,DK,2013,3779515,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,DK,2016,1021907,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,DK,2019,1884387,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,DK,2020,1365562,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,DK,2021,791954,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,EA20,2012,118813206,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,EA20,2013,116437855,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,EA20,2016,117624563,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,EA20,2019,109604262,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,EA20,2022,106395570,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,EE,2013,53963,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,EE,2016,68802,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,EE,2019,126910,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,EE,2022,114838,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,EL,2013,595987,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,EL,2016,313386,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,EL,2019,477354,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,EL,2022,585463,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,ES,2013,16191998,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,ES,2016,18227890,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,ES,2019,434183,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,ES,2022,18632828,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,EU27_2020,2012,141165575,e
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,EU27_2020,2013,138224350,e
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,EU27_2020,2016,137112500,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,EU27_2020,2019,138593295,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,EU27_2020,2022,134138898,e
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,FI,2013,2449782,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,FI,2016,2490437,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,FI,2019,2649123,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,FI,2022,2755873,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,FR,2013,39938819,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,FR,2014,39117968,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,FR,2015,35570514,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,FR,2016,34425063,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,FR,2017,33251068,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,FR,2018,45934166,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,FR,2019,45764062,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,FR,2020,25699118,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,FR,2021,29495044,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,FR,2022,31389159,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,HR,2013,609396,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,HR,2014,123623,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,HR,2016,59324,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,HR,2019,131035,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,HR,2022,87039,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,HU,2012,1153357,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,HU,2013,1011300,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,HU,2014,1070841,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,HU,2015,967581,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,HU,2016,1078472,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,HU,2017,1256460,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,HU,2018,1287617,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,HU,2019,1307710,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,HU,2022,1688104,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,IE,2013,663100,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,IE,2016,776032,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,IE,2019,934977,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,IE,2022,1133693,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,IT,2013,10250290,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,IT,2016,9666904,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,MNT,WORLD,PER,N_GE1,NR,IT,2019,8684528,
