c_dest,purpose,duration,wstatus,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
WORLD,PROF,N1-3,ACT_INAC,NL,2016,1821952,
WORLD,PROF,N1-3,ACT_INAC,NL,2017,2736497,
WORLD,PROF,N1-3,ACT_INAC,NL,2018,2673744,
WORLD,PROF,N1-3,ACT_INAC,NL,2019,3159167,
WORLD,PROF,N1-3,ACT_INAC,NL,2020,1405137,
WORLD,PROF,N1-3,ACT_INAC,NL,2021,1069057,
WORLD,PROF,N1-3,ACT_INAC,NL,2022,1918667,
WORLD,PROF,N1-3,ACT_INAC,NO,2013,3162569,
WORLD,PROF,N1-3,ACT_INAC,NO,2014,4326664,
WORLD,PROF,N1-3,ACT_INAC,NO,2015,3737578,
WORLD,PROF,N1-3,ACT_INAC,NO,2016,3477716,
WORLD,PROF,N1-3,ACT_INAC,NO,2017,3954540,
WORLD,PROF,N1-3,ACT_INAC,NO,2018,3825546,
WORLD,PROF,N1-3,ACT_INAC,NO,2021,1771031,
WORLD,PROF,N1-3,ACT_INAC,PL,2012,4503466,
WORLD,PROF,N1-3,ACT_INAC,PL,2013,3398471,
WORLD,PROF,N1-3,ACT_INAC,PL,2014,1225253,b
WORLD,PROF,N1-3,ACT_INAC,PL,2015,1257603,
WORLD,PROF,N1-3,ACT_INAC,PL,2016,1464671,
WORLD,PROF,N1-3,ACT_INAC,PL,2017,1684328,
WORLD,PROF,N1-3,ACT_INAC,PL,2018,1785726,
WORLD,PROF,N1-3,ACT_INAC,PL,2019,1815155,
WORLD,PROF,N1-3,ACT_INAC,PL,2020,1254721,
WORLD,PROF,N1-3,ACT_INAC,PL,2021,1375698,
WORLD,PROF,N1-3,ACT_INAC,PL,2022,1728763,
WORLD,PROF,N1-3,ACT_INAC,PT,2012,842464,
WORLD,PROF,N1-3,ACT_INAC,PT,2013,742037,
WORLD,PROF,N1-3,ACT_INAC,PT,2014,1088746,
WORLD,PROF,N1-3,ACT_INAC,PT,2015,1092998,
WORLD,PROF,N1-3,ACT_INAC,PT,2016,1122442,
WORLD,PROF,N1-3,ACT_INAC,PT,2017,1077322,
WORLD,PROF,N1-3,ACT_INAC,PT,2018,1236304,
WORLD,PROF,N1-3,ACT_INAC,PT,2019,1327488,
WORLD,PROF,N1-3,ACT_INAC,PT,2020,732467,
WORLD,PROF,N1-3,ACT_INAC,PT,2021,706032,
WORLD,PROF,N1-3,ACT_INAC,PT,2022,1146789,
WORLD,PROF,N1-3,ACT_INAC,RO,2012,36584,u
WORLD,PROF,N1-3,ACT_INAC,RO,2013,89161,
WORLD,PROF,N1-3,ACT_INAC,RO,2014,101358,
WORLD,PROF,N1-3,ACT_INAC,RO,2015,153871,
WORLD,PROF,N1-3,ACT_INAC,RO,2016,145729,
WORLD,PROF,N1-3,ACT_INAC,RO,2017,143432,
WORLD,PROF,N1-3,ACT_INAC,RO,2018,85738,
WORLD,PROF,N1-3,ACT_INAC,RO,2019,100371,
WORLD,PROF,N1-3,ACT_INAC,RO,2020,34553,u
WORLD,PROF,N1-3,ACT_INAC,RO,2021,79640,
WORLD,PROF,N1-3,ACT_INAC,RO,2022,67166,
WORLD,PROF,N1-3,ACT_INAC,RS,2018,299829,
WORLD,PROF,N1-3,ACT_INAC,SE,2014,5808439,
WORLD,PROF,N1-3,ACT_INAC,SE,2015,4310618,
WORLD,PROF,N1-3,ACT_INAC,SE,2016,6401102,
WORLD,PROF,N1-3,ACT_INAC,SE,2017,8820856,
WORLD,PROF,N1-3,ACT_INAC,SE,2018,7298986,
WORLD,PROF,N1-3,ACT_INAC,SE,2019,7978024,
WORLD,PROF,N1-3,ACT_INAC,SE,2020,5036487,
WORLD,PROF,N1-3,ACT_INAC,SE,2021,5089902,
WORLD,PROF,N1-3,ACT_INAC,SE,2022,9981081,
WORLD,PROF,N1-3,ACT_INAC,SI,2012,342174,
WORLD,PROF,N1-3,ACT_INAC,SI,2013,312911,
WORLD,PROF,N1-3,ACT_INAC,SI,2014,380575,
WORLD,PROF,N1-3,ACT_INAC,SI,2015,385061,
WORLD,PROF,N1-3,ACT_INAC,SI,2016,349948,
WORLD,PROF,N1-3,ACT_INAC,SI,2017,411543,
WORLD,PROF,N1-3,ACT_INAC,SI,2018,448727,
WORLD,PROF,N1-3,ACT_INAC,SI,2019,463978,
WORLD,PROF,N1-3,ACT_INAC,SI,2020,107754,
WORLD,PROF,N1-3,ACT_INAC,SI,2021,290775,
WORLD,PROF,N1-3,ACT_INAC,SI,2022,353467,
WORLD,PROF,N1-3,ACT_INAC,SK,2012,932965,
WORLD,PROF,N1-3,ACT_INAC,SK,2013,869319,bu
WORLD,PROF,N1-3,ACT_INAC,SK,2014,1120030,u
WORLD,PROF,N1-3,ACT_INAC,SK,2015,1111820,u
WORLD,PROF,N1-3,ACT_INAC,SK,2016,1179301,u
WORLD,PROF,N1-3,ACT_INAC,SK,2017,1540700,
WORLD,PROF,N1-3,ACT_INAC,SK,2018,1300766,
WORLD,PROF,N1-3,ACT_INAC,SK,2019,1489703,
WORLD,PROF,N1-3,ACT_INAC,SK,2020,441487,u
WORLD,PROF,N1-3,ACT_INAC,SK,2021,303959,
WORLD,PROF,N1-3,ACT_INAC,SK,2022,489593,
WORLD,PROF,N1-3,ACT_INAC,UK,2012,18535181,
WORLD,PROF,N1-3,ACT_INAC,UK,2013,17730368,
WORLD,PROF,N1-3,EDUC,AL,2017,9657,u
WORLD,PROF,N1-3,EDUC,AL,2019,,u
WORLD,PROF,N1-3,EDUC,AT,2012,125217,u
WORLD,PROF,N1-3,EDUC,AT,2013,185729,
WORLD,PROF,N1-3,EDUC,AT,2014,187327,
WORLD,PROF,N1-3,EDUC,AT,2015,101563,u
WORLD,PROF,N1-3,EDUC,AT,2016,160880,
WORLD,PROF,N1-3,EDUC,AT,2017,114104,u
WORLD,PROF,N1-3,EDUC,AT,2018,102429,u
WORLD,PROF,N1-3,EDUC,AT,2019,132353,u
WORLD,PROF,N1-3,EDUC,AT,2020,83025,u
WORLD,PROF,N1-3,EDUC,AT,2021,55254,u
WORLD,PROF,N1-3,EDUC,AT,2022,107363,
WORLD,PROF,N1-3,EDUC,BE,2021,,u
WORLD,PROF,N1-3,EDUC,BE,2022,,u
WORLD,PROF,N1-3,EDUC,DK,2019,295428,
WORLD,PROF,N1-3,EDUC,DK,2020,,u
WORLD,PROF,N1-3,EDUC,DK,2021,230259,u
WORLD,PROF,N1-3,EDUC,EE,2012,,u
WORLD,PROF,N1-3,EDUC,EE,2013,,u
WORLD,PROF,N1-3,EDUC,EE,2014,14128,u
WORLD,PROF,N1-3,EDUC,EE,2015,,u
WORLD,PROF,N1-3,EDUC,EE,2016,,u
WORLD,PROF,N1-3,EDUC,EE,2017,,u
WORLD,PROF,N1-3,EDUC,EE,2018,,u
WORLD,PROF,N1-3,EDUC,EE,2019,,u
WORLD,PROF,N1-3,EDUC,EE,2020,,u
WORLD,PROF,N1-3,EDUC,EE,2021,,u
WORLD,PROF,N1-3,EDUC,EE,2022,,u
WORLD,PROF,N1-3,EDUC,ES,2012,30585,u
WORLD,PROF,N1-3,EDUC,ES,2013,23442,u
WORLD,PROF,N1-3,EDUC,ES,2014,,u
WORLD,PROF,N1-3,EDUC,ES,2015,57036,bu
WORLD,PROF,N1-3,EDUC,ES,2016,,u
WORLD,PROF,N1-3,EDUC,ES,2017,,u
WORLD,PROF,N1-3,EDUC,ES,2018,,u
WORLD,PROF,N1-3,EDUC,ES,2019,,u
WORLD,PROF,N1-3,EDUC,ES,2020,,u
WORLD,PROF,N1-3,EDUC,ES,2021,,u
WORLD,PROF,N1-3,EDUC,ES,2022,,u
WORLD,PROF,N1-3,EDUC,FI,2012,218315,
WORLD,PROF,N1-3,EDUC,FI,2013,222111,
WORLD,PROF,N1-3,EDUC,FI,2014,144446,u
WORLD,PROF,N1-3,EDUC,FI,2015,116012,u
WORLD,PROF,N1-3,EDUC,FI,2016,165583,u
WORLD,PROF,N1-3,EDUC,FI,2017,122184,u
WORLD,PROF,N1-3,EDUC,FI,2018,219614,u
WORLD,PROF,N1-3,EDUC,FI,2019,159988,u
WORLD,PROF,N1-3,EDUC,FI,2020,,u
WORLD,PROF,N1-3,EDUC,FI,2021,,u
WORLD,PROF,N1-3,EDUC,FI,2022,,u
WORLD,PROF,N1-3,EDUC,FR,2020,601600,
WORLD,PROF,N1-3,EDUC,FR,2021,529209,
WORLD,PROF,N1-3,EDUC,FR,2022,923716,
WORLD,PROF,N1-3,EDUC,HR,2014,,u
WORLD,PROF,N1-3,EDUC,HR,2015,,u
WORLD,PROF,N1-3,EDUC,HR,2017,,u
WORLD,PROF,N1-3,EDUC,HR,2019,,u
WORLD,PROF,N1-3,EDUC,HR,2020,,u
WORLD,PROF,N1-3,EDUC,HU,2015,,u
WORLD,PROF,N1-3,EDUC,HU,2016,,u
WORLD,PROF,N1-3,EDUC,HU,2017,,u
WORLD,PROF,N1-3,EDUC,HU,2018,,u
WORLD,PROF,N1-3,EDUC,HU,2019,20458,u
WORLD,PROF,N1-3,EDUC,HU,2020,10875,u
WORLD,PROF,N1-3,EDUC,LU,2012,,u
WORLD,PROF,N1-3,EDUC,MT,2015,,u
WORLD,PROF,N1-3,EDUC,MT,2019,,u
WORLD,PROF,N1-3,EDUC,MT,2020,,u
WORLD,PROF,N1-3,EDUC,MT,2021,,u
WORLD,PROF,N1-3,EDUC,MT,2022,,u
WORLD,PROF,N1-3,EDUC,NL,2012,,u
WORLD,PROF,N1-3,EDUC,NL,2013,,u
WORLD,PROF,N1-3,EDUC,NL,2014,,u
WORLD,PROF,N1-3,EDUC,NL,2015,105551,u
WORLD,PROF,N1-3,EDUC,NL,2016,101063,u
WORLD,PROF,N1-3,EDUC,NL,2017,91568,
WORLD,PROF,N1-3,EDUC,NL,2018,169570,
WORLD,PROF,N1-3,EDUC,NL,2019,213839,
WORLD,PROF,N1-3,EDUC,NL,2020,152399,u
WORLD,PROF,N1-3,EDUC,NL,2021,,u
WORLD,PROF,N1-3,EDUC,NL,2022,,u
WORLD,PROF,N1-3,EDUC,PT,2012,36779,u
WORLD,PROF,N1-3,EDUC,PT,2013,51284,u
WORLD,PROF,N1-3,EDUC,PT,2015,39957,u
WORLD,PROF,N1-3,EDUC,PT,2016,69337,
WORLD,PROF,N1-3,EDUC,PT,2017,28897,u
WORLD,PROF,N1-3,EDUC,PT,2018,87020,
WORLD,PROF,N1-3,EDUC,PT,2019,72120,
WORLD,PROF,N1-3,EDUC,PT,2020,64242,
WORLD,PROF,N1-3,EDUC,PT,2021,34770,
WORLD,PROF,N1-3,EDUC,PT,2022,80378,
WORLD,PROF,N1-3,EDUC,RO,2012,,u
WORLD,PROF,N1-3,EDUC,RO,2013,,u
WORLD,PROF,N1-3,EDUC,RO,2014,,u
WORLD,PROF,N1-3,EDUC,RO,2015,,u
WORLD,PROF,N1-3,EDUC,RO,2017,,u
WORLD,PROF,N1-3,EDUC,RO,2019,,u
WORLD,PROF,N1-3,EDUC,RO,2021,,u
WORLD,PROF,N1-3,EDUC,SI,2012,30986,u
WORLD,PROF,N1-3,EDUC,SI,2013,29281,u
WORLD,PROF,N1-3,EDUC,SI,2014,29703,u
WORLD,PROF,N1-3,EDUC,SI,2015,23776,u
WORLD,PROF,N1-3,EDUC,SI,2016,20532,u
WORLD,PROF,N1-3,EDUC,SI,2021,44855,
WORLD,PROF,N1-3,EDUC,SI,2022,53784,
WORLD,PROF,N1-3,EMP,AL,2017,198710,
WORLD,PROF,N1-3,EMP,AL,2019,142725,
WORLD,PROF,N1-3,EMP,AL,2020,29508,
WORLD,PROF,N1-3,EMP,AT,2012,2800017,
WORLD,PROF,N1-3,EMP,AT,2013,3009230,
WORLD,PROF,N1-3,EMP,AT,2014,2756040,
WORLD,PROF,N1-3,EMP,AT,2015,2553248,
WORLD,PROF,N1-3,EMP,AT,2016,2580745,
WORLD,PROF,N1-3,EMP,AT,2017,2459331,
WORLD,PROF,N1-3,EMP,AT,2018,2227145,
WORLD,PROF,N1-3,EMP,AT,2019,2494370,
WORLD,PROF,N1-3,EMP,AT,2020,1122306,
WORLD,PROF,N1-3,EMP,AT,2021,1456272,
WORLD,PROF,N1-3,EMP,AT,2022,2055561,
WORLD,PROF,N1-3,EMP,BE,2021,288276,
WORLD,PROF,N1-3,EMP,BE,2022,643565,
WORLD,PROF,N1-3,EMP,BG,2021,50746,u
WORLD,PROF,N1-3,EMP,BG,2022,131076,
WORLD,PROF,N1-3,EMP,DK,2019,2239402,
WORLD,PROF,N1-3,EMP,DK,2020,285354,
WORLD,PROF,N1-3,EMP,DK,2021,736732,
WORLD,PROF,N1-3,EMP,EE,2012,284434,
WORLD,PROF,N1-3,EMP,EE,2013,297642,
WORLD,PROF,N1-3,EMP,EE,2014,480366,
WORLD,PROF,N1-3,EMP,EE,2015,431575,
WORLD,PROF,N1-3,EMP,EE,2016,613945,
WORLD,PROF,N1-3,EMP,EE,2017,532294,
WORLD,PROF,N1-3,EMP,EE,2018,751030,
WORLD,PROF,N1-3,EMP,EE,2019,609381,
WORLD,PROF,N1-3,EMP,EE,2020,214434,
WORLD,PROF,N1-3,EMP,EE,2021,239680,
WORLD,PROF,N1-3,EMP,EE,2022,295267,
WORLD,PROF,N1-3,EMP,ES,2012,7186779,
WORLD,PROF,N1-3,EMP,ES,2013,6253951,
WORLD,PROF,N1-3,EMP,ES,2014,5483043,
WORLD,PROF,N1-3,EMP,ES,2015,5136247,b
WORLD,PROF,N1-3,EMP,ES,2016,6172319,
WORLD,PROF,N1-3,EMP,ES,2017,5701103,
WORLD,PROF,N1-3,EMP,ES,2018,6187439,
WORLD,PROF,N1-3,EMP,ES,2019,6359689,
WORLD,PROF,N1-3,EMP,ES,2020,1935361,
WORLD,PROF,N1-3,EMP,ES,2021,3164132,
WORLD,PROF,N1-3,EMP,ES,2022,4650287,
WORLD,PROF,N1-3,EMP,FI,2012,4689887,
WORLD,PROF,N1-3,EMP,FI,2013,4431087,
WORLD,PROF,N1-3,EMP,FI,2014,4263218,
WORLD,PROF,N1-3,EMP,FI,2015,3961247,
WORLD,PROF,N1-3,EMP,FI,2016,4393613,
WORLD,PROF,N1-3,EMP,FI,2017,4356076,
WORLD,PROF,N1-3,EMP,FI,2018,4038456,
WORLD,PROF,N1-3,EMP,FI,2019,3684703,
WORLD,PROF,N1-3,EMP,FI,2020,1488360,
WORLD,PROF,N1-3,EMP,FI,2021,1274664,
WORLD,PROF,N1-3,EMP,FI,2022,2270299,
WORLD,PROF,N1-3,EMP,FR,2020,10020001,
WORLD,PROF,N1-3,EMP,FR,2021,12243693,
WORLD,PROF,N1-3,EMP,FR,2022,15343620,
WORLD,PROF,N1-3,EMP,HR,2014,913195,
WORLD,PROF,N1-3,EMP,HR,2015,590333,
WORLD,PROF,N1-3,EMP,HR,2017,425814,
WORLD,PROF,N1-3,EMP,HR,2019,546309,
WORLD,PROF,N1-3,EMP,HR,2020,137958,
WORLD,PROF,N1-3,EMP,HU,2015,285861,
WORLD,PROF,N1-3,EMP,HU,2016,165265,
WORLD,PROF,N1-3,EMP,HU,2017,203586,
WORLD,PROF,N1-3,EMP,HU,2018,186675,
WORLD,PROF,N1-3,EMP,HU,2019,163744,
WORLD,PROF,N1-3,EMP,HU,2020,80344,
WORLD,PROF,N1-3,EMP,LU,2012,192961,
WORLD,PROF,N1-3,EMP,LU,2019,369717,
WORLD,PROF,N1-3,EMP,LV,2012,256169,
WORLD,PROF,N1-3,EMP,LV,2013,261101,
WORLD,PROF,N1-3,EMP,LV,2014,169373,
WORLD,PROF,N1-3,EMP,LV,2015,184553,
WORLD,PROF,N1-3,EMP,LV,2016,162417,
WORLD,PROF,N1-3,EMP,LV,2017,150282,
WORLD,PROF,N1-3,EMP,LV,2018,147767,
WORLD,PROF,N1-3,EMP,LV,2019,145456,
WORLD,PROF,N1-3,EMP,LV,2020,55871,u
WORLD,PROF,N1-3,EMP,LV,2021,51846,u
WORLD,PROF,N1-3,EMP,LV,2022,125518,
WORLD,PROF,N1-3,EMP,MK,2019,16492,u
WORLD,PROF,N1-3,EMP,MK,2020,,u
WORLD,PROF,N1-3,EMP,MK,2021,,u
WORLD,PROF,N1-3,EMP,MT,2015,40583,
WORLD,PROF,N1-3,EMP,MT,2016,40306,
WORLD,PROF,N1-3,EMP,MT,2019,75378,
WORLD,PROF,N1-3,EMP,MT,2020,38075,
WORLD,PROF,N1-3,EMP,MT,2021,40793,
WORLD,PROF,N1-3,EMP,MT,2022,37907,
WORLD,PROF,N1-3,EMP,NL,2012,1642573,
WORLD,PROF,N1-3,EMP,NL,2013,1512025,
WORLD,PROF,N1-3,EMP,NL,2014,1430194,
WORLD,PROF,N1-3,EMP,NL,2015,1666260,
WORLD,PROF,N1-3,EMP,NL,2016,1667573,
WORLD,PROF,N1-3,EMP,NL,2017,2450492,
WORLD,PROF,N1-3,EMP,NL,2018,2315932,
WORLD,PROF,N1-3,EMP,NL,2019,2818325,
WORLD,PROF,N1-3,EMP,NL,2020,1091920,
WORLD,PROF,N1-3,EMP,NL,2021,982627,
WORLD,PROF,N1-3,EMP,NL,2022,1838271,
WORLD,PROF,N1-3,EMP,PT,2012,693356,
WORLD,PROF,N1-3,EMP,PT,2013,433883,
WORLD,PROF,N1-3,EMP,PT,2015,858571,
WORLD,PROF,N1-3,EMP,PT,2016,893773,
WORLD,PROF,N1-3,EMP,PT,2017,302783,
WORLD,PROF,N1-3,EMP,PT,2018,957761,
WORLD,PROF,N1-3,EMP,PT,2019,1030990,
WORLD,PROF,N1-3,EMP,PT,2020,543534,
WORLD,PROF,N1-3,EMP,PT,2021,529437,
WORLD,PROF,N1-3,EMP,PT,2022,854303,
WORLD,PROF,N1-3,EMP,RO,2012,,u
WORLD,PROF,N1-3,EMP,RO,2013,37135,u
WORLD,PROF,N1-3,EMP,RO,2014,42986,u
WORLD,PROF,N1-3,EMP,RO,2015,49115,
WORLD,PROF,N1-3,EMP,RO,2016,48751,u
WORLD,PROF,N1-3,EMP,RO,2017,50424,u
WORLD,PROF,N1-3,EMP,RO,2018,38991,u
WORLD,PROF,N1-3,EMP,RO,2019,41792,
WORLD,PROF,N1-3,EMP,RO,2020,,u
WORLD,PROF,N1-3,EMP,RO,2021,38093,u
WORLD,PROF,N1-3,EMP,RO,2022,28499,u
WORLD,PROF,N1-3,EMP,RS,2018,252657,
WORLD,PROF,N1-3,EMP,SI,2012,298930,
WORLD,PROF,N1-3,EMP,SI,2013,270189,
WORLD,PROF,N1-3,EMP,SI,2014,339047,
WORLD,PROF,N1-3,EMP,SI,2015,344525,
WORLD,PROF,N1-3,EMP,SI,2016,290558,
WORLD,PROF,N1-3,EMP,SI,2021,220893,
WORLD,PROF,N1-3,EMP,SI,2022,271283,
WORLD,PROF,N1-3,INAC_OTH,AL,2017,21701,
WORLD,PROF,N1-3,INAC_OTH,AL,2019,10430,u
WORLD,PROF,N1-3,INAC_OTH,AL,2020,,u
WORLD,PROF,N1-3,INAC_OTH,AT,2012,143440,
WORLD,PROF,N1-3,INAC_OTH,AT,2013,121489,
WORLD,PROF,N1-3,INAC_OTH,AT,2014,117032,
WORLD,PROF,N1-3,INAC_OTH,AT,2015,161083,
WORLD,PROF,N1-3,INAC_OTH,AT,2016,136583,
WORLD,PROF,N1-3,INAC_OTH,AT,2017,120512,
WORLD,PROF,N1-3,INAC_OTH,AT,2018,106169,
WORLD,PROF,N1-3,INAC_OTH,AT,2019,127954,
WORLD,PROF,N1-3,INAC_OTH,AT,2020,48575,u
WORLD,PROF,N1-3,INAC_OTH,AT,2021,53052,u
WORLD,PROF,N1-3,INAC_OTH,AT,2022,149523,
WORLD,PROF,N1-3,INAC_OTH,BE,2012,1063616,
WORLD,PROF,N1-3,INAC_OTH,BE,2013,673930,
WORLD,PROF,N1-3,INAC_OTH,BE,2014,575662,
WORLD,PROF,N1-3,INAC_OTH,BE,2015,702523,
WORLD,PROF,N1-3,INAC_OTH,BE,2016,924377,
WORLD,PROF,N1-3,INAC_OTH,BE,2017,854001,b
WORLD,PROF,N1-3,INAC_OTH,BE,2018,850738,
WORLD,PROF,N1-3,INAC_OTH,BE,2019,951376,
WORLD,PROF,N1-3,INAC_OTH,BE,2020,337111,
WORLD,PROF,N1-3,INAC_OTH,BE,2021,,u
WORLD,PROF,N1-3,INAC_OTH,BE,2022,,u
WORLD,PROF,N1-3,INAC_OTH,BG,2012,90901,
WORLD,PROF,N1-3,INAC_OTH,BG,2013,138932,
WORLD,PROF,N1-3,INAC_OTH,BG,2014,150233,
WORLD,PROF,N1-3,INAC_OTH,BG,2015,105448,
WORLD,PROF,N1-3,INAC_OTH,BG,2016,120741,
WORLD,PROF,N1-3,INAC_OTH,BG,2017,139492,
WORLD,PROF,N1-3,INAC_OTH,BG,2018,128061,
WORLD,PROF,N1-3,INAC_OTH,BG,2019,139613,
WORLD,PROF,N1-3,INAC_OTH,BG,2020,59644,u
WORLD,PROF,N1-3,INAC_OTH,BG,2021,,u
WORLD,PROF,N1-3,INAC_OTH,CH,2012,1479580,
WORLD,PROF,N1-3,INAC_OTH,CH,2013,822676,
WORLD,PROF,N1-3,INAC_OTH,CH,2014,869438,
WORLD,PROF,N1-3,INAC_OTH,CH,2015,880799,
WORLD,PROF,N1-3,INAC_OTH,CH,2016,912754,
WORLD,PROF,N1-3,INAC_OTH,CH,2017,1074494,
WORLD,PROF,N1-3,INAC_OTH,CH,2018,1187226,
WORLD,PROF,N1-3,INAC_OTH,CH,2019,1020285,
WORLD,PROF,N1-3,INAC_OTH,CH,2020,247211,u
WORLD,PROF,N1-3,INAC_OTH,CH,2021,343645,u
WORLD,PROF,N1-3,INAC_OTH,CY,2012,146689,
WORLD,PROF,N1-3,INAC_OTH,CY,2013,116164,
WORLD,PROF,N1-3,INAC_OTH,CY,2014,105890,
WORLD,PROF,N1-3,INAC_OTH,CY,2015,113349,
WORLD,PROF,N1-3,INAC_OTH,CY,2016,134064,
WORLD,PROF,N1-3,INAC_OTH,CY,2017,150796,
WORLD,PROF,N1-3,INAC_OTH,CY,2018,132436,
WORLD,PROF,N1-3,INAC_OTH,CY,2019,184058,
WORLD,PROF,N1-3,INAC_OTH,CY,2020,50479,u
WORLD,PROF,N1-3,INAC_OTH,CY,2021,34567,u
WORLD,PROF,N1-3,INAC_OTH,CY,2022,111681,
WORLD,PROF,N1-3,INAC_OTH,CZ,2012,1155003,
WORLD,PROF,N1-3,INAC_OTH,CZ,2013,1352568,
WORLD,PROF,N1-3,INAC_OTH,CZ,2014,965861,
WORLD,PROF,N1-3,INAC_OTH,CZ,2015,837847,
WORLD,PROF,N1-3,INAC_OTH,CZ,2016,1215345,
WORLD,PROF,N1-3,INAC_OTH,CZ,2017,1059257,
WORLD,PROF,N1-3,INAC_OTH,CZ,2018,1078510,
WORLD,PROF,N1-3,INAC_OTH,CZ,2019,1026274,
WORLD,PROF,N1-3,INAC_OTH,CZ,2020,344587,
WORLD,PROF,N1-3,INAC_OTH,CZ,2021,463589,
WORLD,PROF,N1-3,INAC_OTH,CZ,2022,703997,
WORLD,PROF,N1-3,INAC_OTH,DE,2012,36300665,
WORLD,PROF,N1-3,INAC_OTH,DE,2013,30459357,
WORLD,PROF,N1-3,INAC_OTH,DE,2014,28212135,
WORLD,PROF,N1-3,INAC_OTH,DE,2015,27735889,
WORLD,PROF,N1-3,INAC_OTH,DE,2016,30292549,
WORLD,PROF,N1-3,INAC_OTH,DE,2017,30318616,
WORLD,PROF,N1-3,INAC_OTH,DE,2018,30840948,
WORLD,PROF,N1-3,INAC_OTH,DE,2019,30215821,
WORLD,PROF,N1-3,INAC_OTH,DE,2020,15297055,
WORLD,PROF,N1-3,INAC_OTH,DE,2021,14549908,
WORLD,PROF,N1-3,INAC_OTH,DE,2022,21473890,
WORLD,PROF,N1-3,INAC_OTH,DK,2012,2076505,
WORLD,PROF,N1-3,INAC_OTH,DK,2013,1940979,b
WORLD,PROF,N1-3,INAC_OTH,DK,2014,1615917,
WORLD,PROF,N1-3,INAC_OTH,DK,2015,2345960,
WORLD,PROF,N1-3,INAC_OTH,DK,2016,1840366,
WORLD,PROF,N1-3,INAC_OTH,DK,2017,2128528,
WORLD,PROF,N1-3,INAC_OTH,DK,2018,2793687,
WORLD,PROF,N1-3,INAC_OTH,DK,2019,106150,u
WORLD,PROF,N1-3,INAC_OTH,DK,2020,,u
WORLD,PROF,N1-3,INAC_OTH,DK,2021,85615,u
WORLD,PROF,N1-3,INAC_OTH,EE,2012,,u
WORLD,PROF,N1-3,INAC_OTH,EE,2013,,u
WORLD,PROF,N1-3,INAC_OTH,EE,2014,,u
WORLD,PROF,N1-3,INAC_OTH,EE,2015,,u
WORLD,PROF,N1-3,INAC_OTH,EE,2016,,u
WORLD,PROF,N1-3,INAC_OTH,EE,2017,,u
WORLD,PROF,N1-3,INAC_OTH,EE,2018,,u
WORLD,PROF,N1-3,INAC_OTH,EE,2019,,u
WORLD,PROF,N1-3,INAC_OTH,EE,2020,,u
WORLD,PROF,N1-3,INAC_OTH,EE,2021,,u
WORLD,PROF,N1-3,INAC_OTH,EE,2022,,u
WORLD,PROF,N1-3,INAC_OTH,EL,2012,176343,
WORLD,PROF,N1-3,INAC_OTH,EL,2013,248697,
WORLD,PROF,N1-3,INAC_OTH,EL,2014,199181,
WORLD,PROF,N1-3,INAC_OTH,EL,2015,225071,
WORLD,PROF,N1-3,INAC_OTH,EL,2016,182527,
WORLD,PROF,N1-3,INAC_OTH,EL,2017,155459,
WORLD,PROF,N1-3,INAC_OTH,EL,2018,154023,
WORLD,PROF,N1-3,INAC_OTH,EL,2019,192131,
WORLD,PROF,N1-3,INAC_OTH,EL,2020,93984,
WORLD,PROF,N1-3,INAC_OTH,EL,2021,96363,
WORLD,PROF,N1-3,INAC_OTH,EL,2022,141908,
WORLD,PROF,N1-3,INAC_OTH,ES,2012,81324,
WORLD,PROF,N1-3,INAC_OTH,ES,2013,155905,
WORLD,PROF,N1-3,INAC_OTH,ES,2014,80630,
WORLD,PROF,N1-3,INAC_OTH,ES,2015,30776,bu
WORLD,PROF,N1-3,INAC_OTH,ES,2016,38804,u
WORLD,PROF,N1-3,INAC_OTH,ES,2017,84634,u
WORLD,PROF,N1-3,INAC_OTH,ES,2018,72872,u
WORLD,PROF,N1-3,INAC_OTH,ES,2019,103839,u
WORLD,PROF,N1-3,INAC_OTH,ES,2020,,u
WORLD,PROF,N1-3,INAC_OTH,ES,2021,81237,u
WORLD,PROF,N1-3,INAC_OTH,ES,2022,88829,u
WORLD,PROF,N1-3,INAC_OTH,FI,2012,175121,
WORLD,PROF,N1-3,INAC_OTH,FI,2013,97704,u
WORLD,PROF,N1-3,INAC_OTH,FI,2014,98879,u
WORLD,PROF,N1-3,INAC_OTH,FI,2015,130118,u
WORLD,PROF,N1-3,INAC_OTH,FI,2016,117616,u
WORLD,PROF,N1-3,INAC_OTH,FI,2017,133252,u
WORLD,PROF,N1-3,INAC_OTH,FI,2018,133307,u
WORLD,PROF,N1-3,INAC_OTH,FI,2019,165276,u
WORLD,PROF,N1-3,INAC_OTH,FI,2020,,u
WORLD,PROF,N1-3,INAC_OTH,FI,2021,,u
WORLD,PROF,N1-3,INAC_OTH,FI,2022,,u
WORLD,PROF,N1-3,INAC_OTH,FR,2012,14926395,
WORLD,PROF,N1-3,INAC_OTH,FR,2013,14759430,
WORLD,PROF,N1-3,INAC_OTH,FR,2014,14237347,
WORLD,PROF,N1-3,INAC_OTH,FR,2015,11571637,
WORLD,PROF,N1-3,INAC_OTH,FR,2016,11494206,
WORLD,PROF,N1-3,INAC_OTH,FR,2017,18227203,
WORLD,PROF,N1-3,INAC_OTH,FR,2018,18019310,
WORLD,PROF,N1-3,INAC_OTH,FR,2019,17172503,
