freq,c_dest,purpose,duration,sex,unit,geo,TIME_PERIOD,OBS_VALUE
A,WORLD,TOTAL,N_GE1,M,NR,DE,2015,127945808
A,WORLD,TOTAL,N_GE1,M,NR,DE,2016,134592423
A,WORLD,TOTAL,N_GE1,M,NR,DE,2017,125882364
A,WORLD,TOTAL,N_GE1,M,NR,DE,2018,140007165
A,WORLD,TOTAL,N_GE1,M,NR,DE,2019,135912826
A,WORLD,TOTAL,N_GE1,M,NR,DE,2020,76703004
A,WORLD,TOTAL,N_GE1,M,NR,DE,2021,90264478
A,WORLD,TOTAL,N_GE1,M,NR,DE,2022,111139441
A,WORLD,TOTAL,N_GE1,M,NR,DK,2012,14500937
A,WORLD,TOTAL,N_GE1,M,NR,DK,2013,15020759
A,WORLD,TOTAL,N_GE1,M,NR,DK,2014,14712425
A,WORLD,TOTAL,N_GE1,M,NR,DK,2015,16567770
A,WORLD,TOTAL,N_GE1,M,NR,DK,2016,13812430
A,WORLD,TOTAL,N_GE1,M,NR,DK,2017,13248402
A,WORLD,TOTAL,N_GE1,M,NR,DK,2018,9246051
A,WORLD,TOTAL,N_GE1,M,NR,DK,2019,13663272
A,WORLD,TOTAL,N_GE1,M,NR,DK,2020,8642286
A,WORLD,TOTAL,N_GE1,M,NR,DK,2021,7178738
A,WORLD,TOTAL,N_GE1,M,NR,EA20,2012,446167201
A,WORLD,TOTAL,N_GE1,M,NR,EA20,2013,429931812
A,WORLD,TOTAL,N_GE1,M,NR,EA20,2014,418810784
A,WORLD,TOTAL,N_GE1,M,NR,EA20,2015,413842859
A,WORLD,TOTAL,N_GE1,M,NR,EA20,2016,429353581
A,WORLD,TOTAL,N_GE1,M,NR,EA20,2017,436155729
A,WORLD,TOTAL,N_GE1,M,NR,EA20,2018,461943210
A,WORLD,TOTAL,N_GE1,M,NR,EA20,2019,451650004
A,WORLD,TOTAL,N_GE1,M,NR,EA20,2020,271097954
A,WORLD,TOTAL,N_GE1,M,NR,EA20,2021,334826515
A,WORLD,TOTAL,N_GE1,M,NR,EA20,2022,406490563
A,WORLD,TOTAL,N_GE1,M,NR,EE,2012,1217849
A,WORLD,TOTAL,N_GE1,M,NR,EE,2013,1400838
A,WORLD,TOTAL,N_GE1,M,NR,EE,2014,1915595
A,WORLD,TOTAL,N_GE1,M,NR,EE,2015,1928898
A,WORLD,TOTAL,N_GE1,M,NR,EE,2016,2304147
A,WORLD,TOTAL,N_GE1,M,NR,EE,2017,2115771
A,WORLD,TOTAL,N_GE1,M,NR,EE,2018,3171989
A,WORLD,TOTAL,N_GE1,M,NR,EE,2019,2592562
A,WORLD,TOTAL,N_GE1,M,NR,EE,2020,1325470
A,WORLD,TOTAL,N_GE1,M,NR,EE,2021,1322708
A,WORLD,TOTAL,N_GE1,M,NR,EE,2022,1725248
A,WORLD,TOTAL,N_GE1,M,NR,EL,2012,3465464
A,WORLD,TOTAL,N_GE1,M,NR,EL,2013,2775803
A,WORLD,TOTAL,N_GE1,M,NR,EL,2014,3052309
A,WORLD,TOTAL,N_GE1,M,NR,EL,2015,2772004
A,WORLD,TOTAL,N_GE1,M,NR,EL,2016,2632903
A,WORLD,TOTAL,N_GE1,M,NR,EL,2017,2958954
A,WORLD,TOTAL,N_GE1,M,NR,EL,2018,3169334
A,WORLD,TOTAL,N_GE1,M,NR,EL,2019,2981488
A,WORLD,TOTAL,N_GE1,M,NR,EL,2020,2317954
A,WORLD,TOTAL,N_GE1,M,NR,EL,2021,2570452
A,WORLD,TOTAL,N_GE1,M,NR,EL,2022,3444308
A,WORLD,TOTAL,N_GE1,M,NR,ES,2012,70302849
A,WORLD,TOTAL,N_GE1,M,NR,ES,2013,67056211
A,WORLD,TOTAL,N_GE1,M,NR,ES,2014,64700553
A,WORLD,TOTAL,N_GE1,M,NR,ES,2015,69840176
A,WORLD,TOTAL,N_GE1,M,NR,ES,2016,73856642
A,WORLD,TOTAL,N_GE1,M,NR,ES,2017,77014021
A,WORLD,TOTAL,N_GE1,M,NR,ES,2018,78599230
A,WORLD,TOTAL,N_GE1,M,NR,ES,2019,76812558
A,WORLD,TOTAL,N_GE1,M,NR,ES,2020,39340078
A,WORLD,TOTAL,N_GE1,M,NR,ES,2021,57927233
A,WORLD,TOTAL,N_GE1,M,NR,ES,2022,68460855
A,WORLD,TOTAL,N_GE1,M,NR,EU27_2020,2012,543850678
A,WORLD,TOTAL,N_GE1,M,NR,EU27_2020,2013,524186202
A,WORLD,TOTAL,N_GE1,M,NR,EU27_2020,2014,510548413
A,WORLD,TOTAL,N_GE1,M,NR,EU27_2020,2015,507705254
A,WORLD,TOTAL,N_GE1,M,NR,EU27_2020,2016,527574121
A,WORLD,TOTAL,N_GE1,M,NR,EU27_2020,2017,546455038
A,WORLD,TOTAL,N_GE1,M,NR,EU27_2020,2018,565650456
A,WORLD,TOTAL,N_GE1,M,NR,EU27_2020,2019,563452792
A,WORLD,TOTAL,N_GE1,M,NR,EU27_2020,2020,356434624
A,WORLD,TOTAL,N_GE1,M,NR,EU27_2020,2021,428957661
A,WORLD,TOTAL,N_GE1,M,NR,EU27_2020,2022,523489848
A,WORLD,TOTAL,N_GE1,M,NR,FI,2012,20805703
A,WORLD,TOTAL,N_GE1,M,NR,FI,2013,20272927
A,WORLD,TOTAL,N_GE1,M,NR,FI,2014,19309788
A,WORLD,TOTAL,N_GE1,M,NR,FI,2015,19204295
A,WORLD,TOTAL,N_GE1,M,NR,FI,2016,20175345
A,WORLD,TOTAL,N_GE1,M,NR,FI,2017,20260644
A,WORLD,TOTAL,N_GE1,M,NR,FI,2018,19904486
A,WORLD,TOTAL,N_GE1,M,NR,FI,2019,17923809
A,WORLD,TOTAL,N_GE1,M,NR,FI,2020,12993369
A,WORLD,TOTAL,N_GE1,M,NR,FI,2021,15433476
A,WORLD,TOTAL,N_GE1,M,NR,FI,2022,16218806
A,WORLD,TOTAL,N_GE1,M,NR,FR,2012,111968718
A,WORLD,TOTAL,N_GE1,M,NR,FR,2013,111385185
A,WORLD,TOTAL,N_GE1,M,NR,FR,2014,111567268
A,WORLD,TOTAL,N_GE1,M,NR,FR,2015,97131577
A,WORLD,TOTAL,N_GE1,M,NR,FR,2016,96006503
A,WORLD,TOTAL,N_GE1,M,NR,FR,2017,104448108
A,WORLD,TOTAL,N_GE1,M,NR,FR,2018,104628554
A,WORLD,TOTAL,N_GE1,M,NR,FR,2019,100808982
A,WORLD,TOTAL,N_GE1,M,NR,FR,2020,76790728
A,WORLD,TOTAL,N_GE1,M,NR,FR,2021,90589815
A,WORLD,TOTAL,N_GE1,M,NR,FR,2022,103955596
A,WORLD,TOTAL,N_GE1,M,NR,HR,2012,4804783
A,WORLD,TOTAL,N_GE1,M,NR,HR,2013,5144534
A,WORLD,TOTAL,N_GE1,M,NR,HR,2014,4401947
A,WORLD,TOTAL,N_GE1,M,NR,HR,2015,3501971
A,WORLD,TOTAL,N_GE1,M,NR,HR,2016,2501759
A,WORLD,TOTAL,N_GE1,M,NR,HR,2017,2593740
A,WORLD,TOTAL,N_GE1,M,NR,HR,2018,2843983
A,WORLD,TOTAL,N_GE1,M,NR,HR,2019,3073961
A,WORLD,TOTAL,N_GE1,M,NR,HR,2020,1573062
A,WORLD,TOTAL,N_GE1,M,NR,HR,2021,2116050
A,WORLD,TOTAL,N_GE1,M,NR,HR,2022,2320017
A,WORLD,TOTAL,N_GE1,M,NR,HU,2012,8779256
A,WORLD,TOTAL,N_GE1,M,NR,HU,2013,7675306
A,WORLD,TOTAL,N_GE1,M,NR,HU,2014,8198536
A,WORLD,TOTAL,N_GE1,M,NR,HU,2015,8629959
A,WORLD,TOTAL,N_GE1,M,NR,HU,2016,8727496
A,WORLD,TOTAL,N_GE1,M,NR,HU,2017,8941615
A,WORLD,TOTAL,N_GE1,M,NR,HU,2018,9175460
A,WORLD,TOTAL,N_GE1,M,NR,HU,2019,9683838
A,WORLD,TOTAL,N_GE1,M,NR,HU,2020,5041460
A,WORLD,TOTAL,N_GE1,M,NR,HU,2021,5561279
A,WORLD,TOTAL,N_GE1,M,NR,HU,2022,7909185
A,WORLD,TOTAL,N_GE1,M,NR,IE,2012,5693816
A,WORLD,TOTAL,N_GE1,M,NR,IE,2013,5709755
A,WORLD,TOTAL,N_GE1,M,NR,IE,2014,5988954
A,WORLD,TOTAL,N_GE1,M,NR,IE,2015,6101204
A,WORLD,TOTAL,N_GE1,M,NR,IE,2016,6399149
A,WORLD,TOTAL,N_GE1,M,NR,IE,2017,6856375
A,WORLD,TOTAL,N_GE1,M,NR,IE,2018,7436320
A,WORLD,TOTAL,N_GE1,M,NR,IE,2019,8103563
A,WORLD,TOTAL,N_GE1,M,NR,IE,2020,3856612
A,WORLD,TOTAL,N_GE1,M,NR,IE,2021,3017889
A,WORLD,TOTAL,N_GE1,M,NR,IE,2022,8378953
A,WORLD,TOTAL,N_GE1,M,NR,IT,2012,34749410
A,WORLD,TOTAL,N_GE1,M,NR,IT,2013,26860072
A,WORLD,TOTAL,N_GE1,M,NR,IT,2014,28960914
A,WORLD,TOTAL,N_GE1,M,NR,IT,2015,26548426
A,WORLD,TOTAL,N_GE1,M,NR,IT,2016,28952320
A,WORLD,TOTAL,N_GE1,M,NR,IT,2017,28330225
A,WORLD,TOTAL,N_GE1,M,NR,IT,2018,34876131
A,WORLD,TOTAL,N_GE1,M,NR,IT,2019,32308255
A,WORLD,TOTAL,N_GE1,M,NR,IT,2020,15940310
A,WORLD,TOTAL,N_GE1,M,NR,IT,2021,18093466
A,WORLD,TOTAL,N_GE1,M,NR,IT,2022,23478680
A,WORLD,TOTAL,N_GE1,M,NR,LT,2012,2157552
A,WORLD,TOTAL,N_GE1,M,NR,LT,2013,2200564
A,WORLD,TOTAL,N_GE1,M,NR,LT,2014,2207618
A,WORLD,TOTAL,N_GE1,M,NR,LT,2015,2272538
A,WORLD,TOTAL,N_GE1,M,NR,LT,2016,2254552
A,WORLD,TOTAL,N_GE1,M,NR,LT,2017,2282456
A,WORLD,TOTAL,N_GE1,M,NR,LT,2018,2422813
A,WORLD,TOTAL,N_GE1,M,NR,LT,2019,2483622
A,WORLD,TOTAL,N_GE1,M,NR,LT,2020,1472137
A,WORLD,TOTAL,N_GE1,M,NR,LT,2021,1844350
A,WORLD,TOTAL,N_GE1,M,NR,LT,2022,2595074
A,WORLD,TOTAL,N_GE1,M,NR,LU,2012,882836
A,WORLD,TOTAL,N_GE1,M,NR,LU,2013,920953
A,WORLD,TOTAL,N_GE1,M,NR,LU,2014,1050750
A,WORLD,TOTAL,N_GE1,M,NR,LU,2015,922723
A,WORLD,TOTAL,N_GE1,M,NR,LU,2016,855970
A,WORLD,TOTAL,N_GE1,M,NR,LU,2017,1361528
A,WORLD,TOTAL,N_GE1,M,NR,LU,2018,1403971
A,WORLD,TOTAL,N_GE1,M,NR,LU,2019,1457122
A,WORLD,TOTAL,N_GE1,M,NR,LU,2020,782532
A,WORLD,TOTAL,N_GE1,M,NR,LU,2021,1033314
A,WORLD,TOTAL,N_GE1,M,NR,LU,2022,1621552
A,WORLD,TOTAL,N_GE1,M,NR,LV,2012,2375051
A,WORLD,TOTAL,N_GE1,M,NR,LV,2013,2005662
A,WORLD,TOTAL,N_GE1,M,NR,LV,2014,2070925
A,WORLD,TOTAL,N_GE1,M,NR,LV,2015,1869559
A,WORLD,TOTAL,N_GE1,M,NR,LV,2016,1987548
A,WORLD,TOTAL,N_GE1,M,NR,LV,2017,1989880
A,WORLD,TOTAL,N_GE1,M,NR,LV,2018,1766141
A,WORLD,TOTAL,N_GE1,M,NR,LV,2019,1767496
A,WORLD,TOTAL,N_GE1,M,NR,LV,2020,797127
A,WORLD,TOTAL,N_GE1,M,NR,LV,2021,1324346
A,WORLD,TOTAL,N_GE1,M,NR,LV,2022,1828447
A,WORLD,TOTAL,N_GE1,M,NR,ME,2016,939247
A,WORLD,TOTAL,N_GE1,M,NR,ME,2017,760592
A,WORLD,TOTAL,N_GE1,M,NR,MK,2019,269075
A,WORLD,TOTAL,N_GE1,M,NR,MK,2020,149183
A,WORLD,TOTAL,N_GE1,M,NR,MK,2021,234027
A,WORLD,TOTAL,N_GE1,M,NR,MT,2012,273033
A,WORLD,TOTAL,N_GE1,M,NR,MT,2013,286635
A,WORLD,TOTAL,N_GE1,M,NR,MT,2014,295736
A,WORLD,TOTAL,N_GE1,M,NR,MT,2015,312173
A,WORLD,TOTAL,N_GE1,M,NR,MT,2016,363236
A,WORLD,TOTAL,N_GE1,M,NR,MT,2017,430572
A,WORLD,TOTAL,N_GE1,M,NR,MT,2018,468408
A,WORLD,TOTAL,N_GE1,M,NR,MT,2019,497313
A,WORLD,TOTAL,N_GE1,M,NR,MT,2020,317828
A,WORLD,TOTAL,N_GE1,M,NR,MT,2021,380832
A,WORLD,TOTAL,N_GE1,M,NR,MT,2022,475106
A,WORLD,TOTAL,N_GE1,M,NR,NL,2012,22661829
A,WORLD,TOTAL,N_GE1,M,NR,NL,2013,21841793
A,WORLD,TOTAL,N_GE1,M,NR,NL,2014,21022034
A,WORLD,TOTAL,N_GE1,M,NR,NL,2015,20525511
A,WORLD,TOTAL,N_GE1,M,NR,NL,2016,21042162
A,WORLD,TOTAL,N_GE1,M,NR,NL,2017,22784688
A,WORLD,TOTAL,N_GE1,M,NR,NL,2018,23039609
A,WORLD,TOTAL,N_GE1,M,NR,NL,2019,23863404
A,WORLD,TOTAL,N_GE1,M,NR,NL,2020,14606589
A,WORLD,TOTAL,N_GE1,M,NR,NL,2021,19353946
A,WORLD,TOTAL,N_GE1,M,NR,NL,2022,20458570
A,WORLD,TOTAL,N_GE1,M,NR,NO,2013,10326785
A,WORLD,TOTAL,N_GE1,M,NR,NO,2014,13209411
A,WORLD,TOTAL,N_GE1,M,NR,NO,2015,11879765
A,WORLD,TOTAL,N_GE1,M,NR,NO,2016,11429951
A,WORLD,TOTAL,N_GE1,M,NR,NO,2017,12149881
A,WORLD,TOTAL,N_GE1,M,NR,NO,2018,13775313
A,WORLD,TOTAL,N_GE1,M,NR,NO,2021,11967080
A,WORLD,TOTAL,N_GE1,M,NR,PL,2012,27711763
A,WORLD,TOTAL,N_GE1,M,NR,PL,2013,25519470
A,WORLD,TOTAL,N_GE1,M,NR,PL,2014,22254563
A,WORLD,TOTAL,N_GE1,M,NR,PL,2015,23375772
A,WORLD,TOTAL,N_GE1,M,NR,PL,2016,25613637
A,WORLD,TOTAL,N_GE1,M,NR,PL,2017,27062993
A,WORLD,TOTAL,N_GE1,M,NR,PL,2018,28189747
A,WORLD,TOTAL,N_GE1,M,NR,PL,2019,29919248
A,WORLD,TOTAL,N_GE1,M,NR,PL,2020,22320529
A,WORLD,TOTAL,N_GE1,M,NR,PL,2021,26770393
A,WORLD,TOTAL,N_GE1,M,NR,PL,2022,31337317
A,WORLD,TOTAL,N_GE1,M,NR,PT,2012,6940774
A,WORLD,TOTAL,N_GE1,M,NR,PT,2013,6980685
A,WORLD,TOTAL,N_GE1,M,NR,PT,2014,7048980
A,WORLD,TOTAL,N_GE1,M,NR,PT,2015,7582026
A,WORLD,TOTAL,N_GE1,M,NR,PT,2016,7621933
A,WORLD,TOTAL,N_GE1,M,NR,PT,2017,8310544
A,WORLD,TOTAL,N_GE1,M,NR,PT,2018,8724799
A,WORLD,TOTAL,N_GE1,M,NR,PT,2019,9479241
A,WORLD,TOTAL,N_GE1,M,NR,PT,2020,5854523
A,WORLD,TOTAL,N_GE1,M,NR,PT,2021,6817055
A,WORLD,TOTAL,N_GE1,M,NR,PT,2022,8940365
A,WORLD,TOTAL,N_GE1,M,NR,RO,2012,8451454
A,WORLD,TOTAL,N_GE1,M,NR,RO,2013,8723363
A,WORLD,TOTAL,N_GE1,M,NR,RO,2014,8695863
A,WORLD,TOTAL,N_GE1,M,NR,RO,2015,8357257
A,WORLD,TOTAL,N_GE1,M,NR,RO,2016,8682049
A,WORLD,TOTAL,N_GE1,M,NR,RO,2017,8995627
A,WORLD,TOTAL,N_GE1,M,NR,RO,2018,9304734
A,WORLD,TOTAL,N_GE1,M,NR,RO,2019,9797623
A,WORLD,TOTAL,N_GE1,M,NR,RO,2020,6041371
A,WORLD,TOTAL,N_GE1,M,NR,RO,2021,8958951
A,WORLD,TOTAL,N_GE1,M,NR,RO,2022,9334518
A,WORLD,TOTAL,N_GE1,M,NR,RS,2018,1129092
A,WORLD,TOTAL,N_GE1,M,NR,SE,2014,19997255
A,WORLD,TOTAL,N_GE1,M,NR,SE,2015,21012800
A,WORLD,TOTAL,N_GE1,M,NR,SE,2016,23277210
A,WORLD,TOTAL,N_GE1,M,NR,SE,2017,31836946
A,WORLD,TOTAL,N_GE1,M,NR,SE,2018,28587158
A,WORLD,TOTAL,N_GE1,M,NR,SE,2019,29740258
A,WORLD,TOTAL,N_GE1,M,NR,SE,2020,30611626
A,WORLD,TOTAL,N_GE1,M,NR,SE,2021,31296916
A,WORLD,TOTAL,N_GE1,M,NR,SE,2022,41718950
A,WORLD,TOTAL,N_GE1,M,NR,SI,2012,2419531
A,WORLD,TOTAL,N_GE1,M,NR,SI,2013,2405757
A,WORLD,TOTAL,N_GE1,M,NR,SI,2014,2210971
A,WORLD,TOTAL,N_GE1,M,NR,SI,2015,2282705
A,WORLD,TOTAL,N_GE1,M,NR,SI,2016,2193245
A,WORLD,TOTAL,N_GE1,M,NR,SI,2017,2234066
A,WORLD,TOTAL,N_GE1,M,NR,SI,2018,2737676
A,WORLD,TOTAL,N_GE1,M,NR,SI,2019,2468241
A,WORLD,TOTAL,N_GE1,M,NR,SI,2020,1276403
A,WORLD,TOTAL,N_GE1,M,NR,SI,2021,2709028
A,WORLD,TOTAL,N_GE1,M,NR,SI,2022,2876388
A,WORLD,TOTAL,N_GE1,M,NR,SK,2012,3554535
A,WORLD,TOTAL,N_GE1,M,NR,SK,2013,3541601
A,WORLD,TOTAL,N_GE1,M,NR,SK,2014,3150608
A,WORLD,TOTAL,N_GE1,M,NR,SK,2015,4128898
A,WORLD,TOTAL,N_GE1,M,NR,SK,2016,4874521
A,WORLD,TOTAL,N_GE1,M,NR,SK,2017,5640776
A,WORLD,TOTAL,N_GE1,M,NR,SK,2018,5433458
A,WORLD,TOTAL,N_GE1,M,NR,SK,2019,6159073
A,WORLD,TOTAL,N_GE1,M,NR,SK,2020,2402497
A,WORLD,TOTAL,N_GE1,M,NR,SK,2021,3399826
A,WORLD,TOTAL,N_GE1,M,NR,SK,2022,5477006
A,WORLD,TOTAL,N_GE1,M,NR,UK,2012,84789762
A,WORLD,TOTAL,N_GE1,M,NR,UK,2013,84720216
A,WORLD,TOTAL,N_GE1,T,NR,AL,2017,4574210
A,WORLD,TOTAL,N_GE1,T,NR,AL,2019,5350604
A,WORLD,TOTAL,N_GE1,T,NR,AL,2020,3212073
A,WORLD,TOTAL,N_GE1,T,NR,AT,2012,21922200
A,WORLD,TOTAL,N_GE1,T,NR,AT,2013,22401228
A,WORLD,TOTAL,N_GE1,T,NR,AT,2014,22470237
A,WORLD,TOTAL,N_GE1,T,NR,AT,2015,21715425
A,WORLD,TOTAL,N_GE1,T,NR,AT,2016,23561154
A,WORLD,TOTAL,N_GE1,T,NR,AT,2017,23084770
A,WORLD,TOTAL,N_GE1,T,NR,AT,2018,23453291
A,WORLD,TOTAL,N_GE1,T,NR,AT,2019,24837419
A,WORLD,TOTAL,N_GE1,T,NR,AT,2020,14351918
A,WORLD,TOTAL,N_GE1,T,NR,AT,2021,18272317
A,WORLD,TOTAL,N_GE1,T,NR,AT,2022,25292257
A,WORLD,TOTAL,N_GE1,T,NR,BE,2012,12354494
A,WORLD,TOTAL,N_GE1,T,NR,BE,2013,13329740
A,WORLD,TOTAL,N_GE1,T,NR,BE,2014,13031273
A,WORLD,TOTAL,N_GE1,T,NR,BE,2015,13958001
A,WORLD,TOTAL,N_GE1,T,NR,BE,2016,16032559
A,WORLD,TOTAL,N_GE1,T,NR,BE,2017,15202217
A,WORLD,TOTAL,N_GE1,T,NR,BE,2018,16892699
A,WORLD,TOTAL,N_GE1,T,NR,BE,2019,18307724
A,WORLD,TOTAL,N_GE1,T,NR,BE,2020,9220510
A,WORLD,TOTAL,N_GE1,T,NR,BE,2021,12616576
A,WORLD,TOTAL,N_GE1,T,NR,BE,2022,18120481
A,WORLD,TOTAL,N_GE1,T,NR,BG,2012,3576205
A,WORLD,TOTAL,N_GE1,T,NR,BG,2013,3965714
A,WORLD,TOTAL,N_GE1,T,NR,BG,2014,3773793
A,WORLD,TOTAL,N_GE1,T,NR,BG,2015,3070561
A,WORLD,TOTAL,N_GE1,T,NR,BG,2016,3588993
A,WORLD,TOTAL,N_GE1,T,NR,BG,2017,5463567
A,WORLD,TOTAL,N_GE1,T,NR,BG,2018,5090305
A,WORLD,TOTAL,N_GE1,T,NR,BG,2019,4944599
A,WORLD,TOTAL,N_GE1,T,NR,BG,2020,2497903
A,WORLD,TOTAL,N_GE1,T,NR,BG,2021,3148114
A,WORLD,TOTAL,N_GE1,T,NR,BG,2022,4314168
A,WORLD,TOTAL,N_GE1,T,NR,CH,2012,18751642
A,WORLD,TOTAL,N_GE1,T,NR,CH,2013,19629903
A,WORLD,TOTAL,N_GE1,T,NR,CH,2014,19043147
A,WORLD,TOTAL,N_GE1,T,NR,CH,2015,20145301
A,WORLD,TOTAL,N_GE1,T,NR,CH,2016,20233969
A,WORLD,TOTAL,N_GE1,T,NR,CH,2017,22113197
A,WORLD,TOTAL,N_GE1,T,NR,CH,2018,21945745
A,WORLD,TOTAL,N_GE1,T,NR,CH,2019,19983284
A,WORLD,TOTAL,N_GE1,T,NR,CH,2020,13320206
A,WORLD,TOTAL,N_GE1,T,NR,CH,2021,13927200
A,WORLD,TOTAL,N_GE1,T,NR,CY,2012,2544810
A,WORLD,TOTAL,N_GE1,T,NR,CY,2013,2405655
A,WORLD,TOTAL,N_GE1,T,NR,CY,2014,2494828
A,WORLD,TOTAL,N_GE1,T,NR,CY,2015,2411952
A,WORLD,TOTAL,N_GE1,T,NR,CY,2016,2635139
A,WORLD,TOTAL,N_GE1,T,NR,CY,2017,2798836
A,WORLD,TOTAL,N_GE1,T,NR,CY,2018,3001176
A,WORLD,TOTAL,N_GE1,T,NR,CY,2019,3201450
A,WORLD,TOTAL,N_GE1,T,NR,CY,2020,2169356
A,WORLD,TOTAL,N_GE1,T,NR,CY,2021,2342043
A,WORLD,TOTAL,N_GE1,T,NR,CY,2022,2923769
A,WORLD,TOTAL,N_GE1,T,NR,CZ,2012,32858426
A,WORLD,TOTAL,N_GE1,T,NR,CZ,2013,31280116
A,WORLD,TOTAL,N_GE1,T,NR,CZ,2014,32692625
A,WORLD,TOTAL,N_GE1,T,NR,CZ,2015,29819355
A,WORLD,TOTAL,N_GE1,T,NR,CZ,2016,33066304
A,WORLD,TOTAL,N_GE1,T,NR,CZ,2017,35814637
A,WORLD,TOTAL,N_GE1,T,NR,CZ,2018,34569154
A,WORLD,TOTAL,N_GE1,T,NR,CZ,2019,34823693
A,WORLD,TOTAL,N_GE1,T,NR,CZ,2020,23090735
A,WORLD,TOTAL,N_GE1,T,NR,CZ,2021,25986482
A,WORLD,TOTAL,N_GE1,T,NR,CZ,2022,32975436
A,WORLD,TOTAL,N_GE1,T,NR,DE,2012,247523986
A,WORLD,TOTAL,N_GE1,T,NR,DE,2013,248582018
A,WORLD,TOTAL,N_GE1,T,NR,DE,2014,236909947
A,WORLD,TOTAL,N_GE1,T,NR,DE,2015,247875946
A,WORLD,TOTAL,N_GE1,T,NR,DE,2016,255648078
A,WORLD,TOTAL,N_GE1,T,NR,DE,2017,243577109
A,WORLD,TOTAL,N_GE1,T,NR,DE,2018,267879111
A,WORLD,TOTAL,N_GE1,T,NR,DE,2019,260517886
A,WORLD,TOTAL,N_GE1,T,NR,DE,2020,146162413
A,WORLD,TOTAL,N_GE1,T,NR,DE,2021,178158289
A,WORLD,TOTAL,N_GE1,T,NR,DE,2022,221691723
A,WORLD,TOTAL,N_GE1,T,NR,DK,2012,29163980
A,WORLD,TOTAL,N_GE1,T,NR,DK,2013,31791759
A,WORLD,TOTAL,N_GE1,T,NR,DK,2014,32318311
A,WORLD,TOTAL,N_GE1,T,NR,DK,2015,33290262
A,WORLD,TOTAL,N_GE1,T,NR,DK,2016,29776251
A,WORLD,TOTAL,N_GE1,T,NR,DK,2017,26516067
A,WORLD,TOTAL,N_GE1,T,NR,DK,2018,18875071
A,WORLD,TOTAL,N_GE1,T,NR,DK,2019,29735376
A,WORLD,TOTAL,N_GE1,T,NR,DK,2020,19939899
A,WORLD,TOTAL,N_GE1,T,NR,DK,2021,16258195
A,WORLD,TOTAL,N_GE1,T,NR,EA20,2012,866023643
A,WORLD,TOTAL,N_GE1,T,NR,EA20,2013,845558682
A,WORLD,TOTAL,N_GE1,T,NR,EA20,2014,833001603
A,WORLD,TOTAL,N_GE1,T,NR,EA20,2015,820940607
A,WORLD,TOTAL,N_GE1,T,NR,EA20,2016,848428616
A,WORLD,TOTAL,N_GE1,T,NR,EA20,2017,874642950
A,WORLD,TOTAL,N_GE1,T,NR,EA20,2018,920378686
A,WORLD,TOTAL,N_GE1,T,NR,EA20,2019,911722603
A,WORLD,TOTAL,N_GE1,T,NR,EA20,2020,546755043
A,WORLD,TOTAL,N_GE1,T,NR,EA20,2021,689918155
A,WORLD,TOTAL,N_GE1,T,NR,EA20,2022,842879369
A,WORLD,TOTAL,N_GE1,T,NR,EE,2012,2907860
A,WORLD,TOTAL,N_GE1,T,NR,EE,2013,2899407
A,WORLD,TOTAL,N_GE1,T,NR,EE,2014,3997842
A,WORLD,TOTAL,N_GE1,T,NR,EE,2015,3954312
A,WORLD,TOTAL,N_GE1,T,NR,EE,2016,4592858
A,WORLD,TOTAL,N_GE1,T,NR,EE,2017,4556155
A,WORLD,TOTAL,N_GE1,T,NR,EE,2018,6467527
A,WORLD,TOTAL,N_GE1,T,NR,EE,2019,5187815
A,WORLD,TOTAL,N_GE1,T,NR,EE,2020,2699420
A,WORLD,TOTAL,N_GE1,T,NR,EE,2021,2841050
A,WORLD,TOTAL,N_GE1,T,NR,EE,2022,3759366
A,WORLD,TOTAL,N_GE1,T,NR,EL,2012,7087033
A,WORLD,TOTAL,N_GE1,T,NR,EL,2013,5584307
A,WORLD,TOTAL,N_GE1,T,NR,EL,2014,6334462
A,WORLD,TOTAL,N_GE1,T,NR,EL,2015,5814973
A,WORLD,TOTAL,N_GE1,T,NR,EL,2016,5558572
A,WORLD,TOTAL,N_GE1,T,NR,EL,2017,6209876
A,WORLD,TOTAL,N_GE1,T,NR,EL,2018,6565145
A,WORLD,TOTAL,N_GE1,T,NR,EL,2019,6173045
A,WORLD,TOTAL,N_GE1,T,NR,EL,2020,4767747
A,WORLD,TOTAL,N_GE1,T,NR,EL,2021,5212529
A,WORLD,TOTAL,N_GE1,T,NR,EL,2022,6929439
A,WORLD,TOTAL,N_GE1,T,NR,ES,2012,137313884
A,WORLD,TOTAL,N_GE1,T,NR,ES,2013,132350735
A,WORLD,TOTAL,N_GE1,T,NR,ES,2014,127933315
A,WORLD,TOTAL,N_GE1,T,NR,ES,2015,136411159
A,WORLD,TOTAL,N_GE1,T,NR,ES,2016,145473304
A,WORLD,TOTAL,N_GE1,T,NR,ES,2017,152707811
A,WORLD,TOTAL,N_GE1,T,NR,ES,2018,155290174
A,WORLD,TOTAL,N_GE1,T,NR,ES,2019,154316607
A,WORLD,TOTAL,N_GE1,T,NR,ES,2020,79064139
A,WORLD,TOTAL,N_GE1,T,NR,ES,2021,113758799
A,WORLD,TOTAL,N_GE1,T,NR,ES,2022,138191592
A,WORLD,TOTAL,N_GE1,T,NR,EU27_2020,2012,1059511233
A,WORLD,TOTAL,N_GE1,T,NR,EU27_2020,2013,1038329153
