freq,c_dest,purpose,duration,isced11,unit,geo,TIME_PERIOD,OBS_VALUE
A,DOM,PER,N1-3,TOTAL,NR,CY,2012,1074564
A,DOM,PER,N1-3,TOTAL,NR,CY,2013,879804
A,DOM,PER,N1-3,TOTAL,NR,CY,2014,962785
A,DOM,PER,N1-3,TOTAL,NR,CY,2015,1082593
A,DOM,PER,N1-3,TOTAL,NR,CY,2016,1114113
A,DOM,PER,N1-3,TOTAL,NR,CY,2017,1167110
A,DOM,PER,N1-3,TOTAL,NR,CY,2018,1329479
A,DOM,PER,N1-3,TOTAL,NR,CY,2019,1365000
A,DOM,PER,N1-3,TOTAL,NR,CY,2020,1444892
A,DOM,PER,N1-3,TOTAL,NR,CY,2021,1586491
A,DOM,PER,N1-3,TOTAL,NR,CY,2022,1349181
A,DOM,PER,N1-3,TOTAL,NR,CZ,2012,18628902
A,DOM,PER,N1-3,TOTAL,NR,CZ,2013,17215083
A,DOM,PER,N1-3,TOTAL,NR,CZ,2014,18528217
A,DOM,PER,N1-3,TOTAL,NR,CZ,2015,16203332
A,DOM,PER,N1-3,TOTAL,NR,CZ,2016,17702092
A,DOM,PER,N1-3,TOTAL,NR,CZ,2017,20061639
A,DOM,PER,N1-3,TOTAL,NR,CZ,2018,18498367
A,DOM,PER,N1-3,TOTAL,NR,CZ,2019,18301424
A,DOM,PER,N1-3,TOTAL,NR,CZ,2020,12774637
A,DOM,PER,N1-3,TOTAL,NR,CZ,2021,14492600
A,DOM,PER,N1-3,TOTAL,NR,CZ,2022,17453952
A,DOM,PER,N1-3,TOTAL,NR,DE,2012,84908064
A,DOM,PER,N1-3,TOTAL,NR,DE,2013,87350273
A,DOM,PER,N1-3,TOTAL,NR,DE,2014,80109555
A,DOM,PER,N1-3,TOTAL,NR,DE,2015,89534444
A,DOM,PER,N1-3,TOTAL,NR,DE,2016,87104335
A,DOM,PER,N1-3,TOTAL,NR,DE,2017,79063521
A,DOM,PER,N1-3,TOTAL,NR,DE,2018,82390597
A,DOM,PER,N1-3,TOTAL,NR,DE,2019,84381050
A,DOM,PER,N1-3,TOTAL,NR,DE,2020,57445754
A,DOM,PER,N1-3,TOTAL,NR,DE,2021,70272824
A,DOM,PER,N1-3,TOTAL,NR,DE,2022,67283380
A,DOM,PER,N1-3,TOTAL,NR,DK,2012,17342909
A,DOM,PER,N1-3,TOTAL,NR,DK,2013,19196406
A,DOM,PER,N1-3,TOTAL,NR,DK,2014,19511192
A,DOM,PER,N1-3,TOTAL,NR,DK,2015,19496387
A,DOM,PER,N1-3,TOTAL,NR,DK,2016,17400216
A,DOM,PER,N1-3,TOTAL,NR,DK,2017,13838114
A,DOM,PER,N1-3,TOTAL,NR,DK,2018,6588550
A,DOM,PER,N1-3,TOTAL,NR,DK,2019,12339753
A,DOM,PER,N1-3,TOTAL,NR,DK,2020,11990566
A,DOM,PER,N1-3,TOTAL,NR,DK,2021,8744466
A,DOM,PER,N1-3,TOTAL,NR,EE,2012,1353968
A,DOM,PER,N1-3,TOTAL,NR,EE,2013,1386473
A,DOM,PER,N1-3,TOTAL,NR,EE,2014,2048022
A,DOM,PER,N1-3,TOTAL,NR,EE,2015,2147737
A,DOM,PER,N1-3,TOTAL,NR,EE,2016,2598912
A,DOM,PER,N1-3,TOTAL,NR,EE,2017,2599066
A,DOM,PER,N1-3,TOTAL,NR,EE,2018,3684154
A,DOM,PER,N1-3,TOTAL,NR,EE,2019,2792391
A,DOM,PER,N1-3,TOTAL,NR,EE,2020,1731058
A,DOM,PER,N1-3,TOTAL,NR,EE,2021,1784187
A,DOM,PER,N1-3,TOTAL,NR,EE,2022,2157881
A,DOM,PER,N1-3,TOTAL,NR,EL,2012,2658927
A,DOM,PER,N1-3,TOTAL,NR,EL,2013,1357457
A,DOM,PER,N1-3,TOTAL,NR,EL,2014,1596409
A,DOM,PER,N1-3,TOTAL,NR,EL,2015,1472529
A,DOM,PER,N1-3,TOTAL,NR,EL,2016,1337167
A,DOM,PER,N1-3,TOTAL,NR,EL,2017,1446538
A,DOM,PER,N1-3,TOTAL,NR,EL,2018,1521486
A,DOM,PER,N1-3,TOTAL,NR,EL,2019,1300699
A,DOM,PER,N1-3,TOTAL,NR,EL,2020,1162815
A,DOM,PER,N1-3,TOTAL,NR,EL,2021,1220626
A,DOM,PER,N1-3,TOTAL,NR,EL,2022,1642427
A,DOM,PER,N1-3,TOTAL,NR,ES,2012,83539578
A,DOM,PER,N1-3,TOTAL,NR,ES,2013,82058291
A,DOM,PER,N1-3,TOTAL,NR,ES,2014,80180124
A,DOM,PER,N1-3,TOTAL,NR,ES,2015,87944959
A,DOM,PER,N1-3,TOTAL,NR,ES,2016,92415804
A,DOM,PER,N1-3,TOTAL,NR,ES,2017,98440678
A,DOM,PER,N1-3,TOTAL,NR,ES,2018,98481278
A,DOM,PER,N1-3,TOTAL,NR,ES,2019,96098994
A,DOM,PER,N1-3,TOTAL,NR,ES,2020,50824968
A,DOM,PER,N1-3,TOTAL,NR,ES,2021,73548911
A,DOM,PER,N1-3,TOTAL,NR,ES,2022,85395637
A,DOM,PER,N1-3,TOTAL,NR,FI,2012,21483338
A,DOM,PER,N1-3,TOTAL,NR,FI,2013,21219881
A,DOM,PER,N1-3,TOTAL,NR,FI,2014,20069650
A,DOM,PER,N1-3,TOTAL,NR,FI,2015,20500670
A,DOM,PER,N1-3,TOTAL,NR,FI,2016,20638135
A,DOM,PER,N1-3,TOTAL,NR,FI,2017,21196262
A,DOM,PER,N1-3,TOTAL,NR,FI,2018,20280352
A,DOM,PER,N1-3,TOTAL,NR,FI,2019,20631549
A,DOM,PER,N1-3,TOTAL,NR,FI,2020,14751971
A,DOM,PER,N1-3,TOTAL,NR,FI,2021,19653912
A,DOM,PER,N1-3,TOTAL,NR,FI,2022,17605819
A,DOM,PER,N1-3,TOTAL,NR,FR,2012,101090835
A,DOM,PER,N1-3,TOTAL,NR,FR,2013,99691398
A,DOM,PER,N1-3,TOTAL,NR,FR,2014,100199550
A,DOM,PER,N1-3,TOTAL,NR,FR,2015,88733645
A,DOM,PER,N1-3,TOTAL,NR,FR,2016,87141181
A,DOM,PER,N1-3,TOTAL,NR,FR,2017,99012103
A,DOM,PER,N1-3,TOTAL,NR,FR,2018,96705160
A,DOM,PER,N1-3,TOTAL,NR,FR,2019,98083414
A,DOM,PER,N1-3,TOTAL,NR,FR,2020,76759964
A,DOM,PER,N1-3,TOTAL,NR,FR,2021,99745216
A,DOM,PER,N1-3,TOTAL,NR,FR,2022,109412243
A,DOM,PER,N1-3,TOTAL,NR,HR,2012,3028091
A,DOM,PER,N1-3,TOTAL,NR,HR,2013,3169156
A,DOM,PER,N1-3,TOTAL,NR,HR,2014,2862996
A,DOM,PER,N1-3,TOTAL,NR,HR,2015,1858851
A,DOM,PER,N1-3,TOTAL,NR,HR,2016,1318717
A,DOM,PER,N1-3,TOTAL,NR,HR,2017,1232553
A,DOM,PER,N1-3,TOTAL,NR,HR,2018,1381835
A,DOM,PER,N1-3,TOTAL,NR,HR,2019,1753025
A,DOM,PER,N1-3,TOTAL,NR,HR,2020,1246294
A,DOM,PER,N1-3,TOTAL,NR,HR,2021,1504046
A,DOM,PER,N1-3,TOTAL,NR,HR,2022,1446080
A,DOM,PER,N1-3,TOTAL,NR,HU,2012,10404311
A,DOM,PER,N1-3,TOTAL,NR,HU,2013,8283007
A,DOM,PER,N1-3,TOTAL,NR,HU,2014,9005826
A,DOM,PER,N1-3,TOTAL,NR,HU,2015,9178335
A,DOM,PER,N1-3,TOTAL,NR,HU,2016,8787343
A,DOM,PER,N1-3,TOTAL,NR,HU,2017,8967808
A,DOM,PER,N1-3,TOTAL,NR,HU,2018,8667609
A,DOM,PER,N1-3,TOTAL,NR,HU,2019,8715121
A,DOM,PER,N1-3,TOTAL,NR,HU,2020,5314714
A,DOM,PER,N1-3,TOTAL,NR,HU,2021,6036837
A,DOM,PER,N1-3,TOTAL,NR,HU,2022,8005428
A,DOM,PER,N1-3,TOTAL,NR,IE,2012,4989593
A,DOM,PER,N1-3,TOTAL,NR,IE,2013,4985981
A,DOM,PER,N1-3,TOTAL,NR,IE,2014,5301522
A,DOM,PER,N1-3,TOTAL,NR,IE,2015,5412039
A,DOM,PER,N1-3,TOTAL,NR,IE,2016,5655671
A,DOM,PER,N1-3,TOTAL,NR,IE,2017,5987283
A,DOM,PER,N1-3,TOTAL,NR,IE,2018,6883462
A,DOM,PER,N1-3,TOTAL,NR,IE,2019,7206159
A,DOM,PER,N1-3,TOTAL,NR,IE,2020,4500025
A,DOM,PER,N1-3,TOTAL,NR,IE,2021,3249162
A,DOM,PER,N1-3,TOTAL,NR,IE,2022,8286955
A,DOM,PER,N1-3,TOTAL,NR,IT,2012,22914818
A,DOM,PER,N1-3,TOTAL,NR,IT,2013,17616095
A,DOM,PER,N1-3,TOTAL,NR,IT,2014,19635800
A,DOM,PER,N1-3,TOTAL,NR,IT,2015,18822480
A,DOM,PER,N1-3,TOTAL,NR,IT,2016,22957185
A,DOM,PER,N1-3,TOTAL,NR,IT,2017,20992374
A,DOM,PER,N1-3,TOTAL,NR,IT,2018,25693619
A,DOM,PER,N1-3,TOTAL,NR,IT,2019,21583168
A,DOM,PER,N1-3,TOTAL,NR,IT,2020,12639567
A,DOM,PER,N1-3,TOTAL,NR,IT,2021,11956283
A,DOM,PER,N1-3,TOTAL,NR,IT,2022,16535282
A,DOM,PER,N1-3,TOTAL,NR,LT,2012,1800988
A,DOM,PER,N1-3,TOTAL,NR,LT,2013,1772756
A,DOM,PER,N1-3,TOTAL,NR,LT,2014,1859041
A,DOM,PER,N1-3,TOTAL,NR,LT,2015,1894224
A,DOM,PER,N1-3,TOTAL,NR,LT,2016,1809246
A,DOM,PER,N1-3,TOTAL,NR,LT,2017,1801918
A,DOM,PER,N1-3,TOTAL,NR,LT,2018,1892208
A,DOM,PER,N1-3,TOTAL,NR,LT,2019,2040226
A,DOM,PER,N1-3,TOTAL,NR,LT,2020,1759632
A,DOM,PER,N1-3,TOTAL,NR,LT,2021,2329937
A,DOM,PER,N1-3,TOTAL,NR,LT,2022,2751614
A,DOM,PER,N1-3,TOTAL,NR,LU,2012,38128
A,DOM,PER,N1-3,TOTAL,NR,LU,2013,48074
A,DOM,PER,N1-3,TOTAL,NR,LU,2014,20175
A,DOM,PER,N1-3,TOTAL,NR,LU,2015,11722
A,DOM,PER,N1-3,TOTAL,NR,LU,2016,11417
A,DOM,PER,N1-3,TOTAL,NR,LU,2017,22540
A,DOM,PER,N1-3,TOTAL,NR,LU,2018,28005
A,DOM,PER,N1-3,TOTAL,NR,LU,2019,23425
A,DOM,PER,N1-3,TOTAL,NR,LU,2020,111457
A,DOM,PER,N1-3,TOTAL,NR,LU,2021,116073
A,DOM,PER,N1-3,TOTAL,NR,LU,2022,118096
A,DOM,PER,N1-3,TOTAL,NR,LV,2012,3269376
A,DOM,PER,N1-3,TOTAL,NR,LV,2013,2709534
A,DOM,PER,N1-3,TOTAL,NR,LV,2014,2719511
A,DOM,PER,N1-3,TOTAL,NR,LV,2015,2576756
A,DOM,PER,N1-3,TOTAL,NR,LV,2016,2727693
A,DOM,PER,N1-3,TOTAL,NR,LV,2017,2589575
A,DOM,PER,N1-3,TOTAL,NR,LV,2018,2270410
A,DOM,PER,N1-3,TOTAL,NR,LV,2019,2161385
A,DOM,PER,N1-3,TOTAL,NR,LV,2020,1073253
A,DOM,PER,N1-3,TOTAL,NR,LV,2021,2024280
A,DOM,PER,N1-3,TOTAL,NR,LV,2022,2476484
A,DOM,PER,N1-3,TOTAL,NR,ME,2016,527043
A,DOM,PER,N1-3,TOTAL,NR,ME,2017,542721
A,DOM,PER,N1-3,TOTAL,NR,MK,2019,83307
A,DOM,PER,N1-3,TOTAL,NR,MK,2020,146164
A,DOM,PER,N1-3,TOTAL,NR,MK,2021,125247
A,DOM,PER,N1-3,TOTAL,NR,MT,2012,165635
A,DOM,PER,N1-3,TOTAL,NR,MT,2013,164188
A,DOM,PER,N1-3,TOTAL,NR,MT,2014,165919
A,DOM,PER,N1-3,TOTAL,NR,MT,2015,169306
A,DOM,PER,N1-3,TOTAL,NR,MT,2016,259064
A,DOM,PER,N1-3,TOTAL,NR,MT,2017,211062
A,DOM,PER,N1-3,TOTAL,NR,MT,2018,196795
A,DOM,PER,N1-3,TOTAL,NR,MT,2019,189763
A,DOM,PER,N1-3,TOTAL,NR,MT,2020,281538
A,DOM,PER,N1-3,TOTAL,NR,MT,2021,295777
A,DOM,PER,N1-3,TOTAL,NR,MT,2022,288728
A,DOM,PER,N1-3,TOTAL,NR,NL,2012,19655079
A,DOM,PER,N1-3,TOTAL,NR,NL,2013,17539840
A,DOM,PER,N1-3,TOTAL,NR,NL,2014,17024512
A,DOM,PER,N1-3,TOTAL,NR,NL,2015,16157006
A,DOM,PER,N1-3,TOTAL,NR,NL,2016,16194798
A,DOM,PER,N1-3,TOTAL,NR,NL,2017,16171800
A,DOM,PER,N1-3,TOTAL,NR,NL,2018,15301700
A,DOM,PER,N1-3,TOTAL,NR,NL,2019,15654877
A,DOM,PER,N1-3,TOTAL,NR,NL,2020,12640948
A,DOM,PER,N1-3,TOTAL,NR,NL,2021,21041260
A,DOM,PER,N1-3,TOTAL,NR,NL,2022,14008073
A,DOM,PER,N1-3,TOTAL,NR,NO,2013,6567323
A,DOM,PER,N1-3,TOTAL,NR,NO,2014,8174748
A,DOM,PER,N1-3,TOTAL,NR,NO,2015,7498071
A,DOM,PER,N1-3,TOTAL,NR,NO,2016,7541954
A,DOM,PER,N1-3,TOTAL,NR,NO,2017,7834014
A,DOM,PER,N1-3,TOTAL,NR,NO,2018,11817151
A,DOM,PER,N1-3,TOTAL,NR,NO,2021,12601211
A,DOM,PER,N1-3,TOTAL,NR,PL,2012,23553957
A,DOM,PER,N1-3,TOTAL,NR,PL,2013,22771087
A,DOM,PER,N1-3,TOTAL,NR,PL,2014,22452085
A,DOM,PER,N1-3,TOTAL,NR,PL,2015,23295558
A,DOM,PER,N1-3,TOTAL,NR,PL,2016,25434026
A,DOM,PER,N1-3,TOTAL,NR,PL,2017,26732292
A,DOM,PER,N1-3,TOTAL,NR,PL,2018,27682552
A,DOM,PER,N1-3,TOTAL,NR,PL,2019,28717731
A,DOM,PER,N1-3,TOTAL,NR,PL,2020,21599773
A,DOM,PER,N1-3,TOTAL,NR,PL,2021,25626943
A,DOM,PER,N1-3,TOTAL,NR,PL,2022,28760173
A,DOM,PER,N1-3,TOTAL,NR,PT,2012,8657057
A,DOM,PER,N1-3,TOTAL,NR,PT,2013,8875773
A,DOM,PER,N1-3,TOTAL,NR,PT,2014,9029729
A,DOM,PER,N1-3,TOTAL,NR,PT,2015,9457829
A,DOM,PER,N1-3,TOTAL,NR,PT,2016,9864400
A,DOM,PER,N1-3,TOTAL,NR,PT,2017,10748717
A,DOM,PER,N1-3,TOTAL,NR,PT,2018,11160830
A,DOM,PER,N1-3,TOTAL,NR,PT,2019,12160278
A,DOM,PER,N1-3,TOTAL,NR,PT,2020,7222409
A,DOM,PER,N1-3,TOTAL,NR,PT,2021,8668857
A,DOM,PER,N1-3,TOTAL,NR,PT,2022,11293061
A,DOM,PER,N1-3,TOTAL,NR,RO,2012,9618923
A,DOM,PER,N1-3,TOTAL,NR,RO,2013,10284515
A,DOM,PER,N1-3,TOTAL,NR,RO,2014,10260473
A,DOM,PER,N1-3,TOTAL,NR,RO,2015,10027943
A,DOM,PER,N1-3,TOTAL,NR,RO,2016,10451315
A,DOM,PER,N1-3,TOTAL,NR,RO,2017,11011671
A,DOM,PER,N1-3,TOTAL,NR,RO,2018,10950951
A,DOM,PER,N1-3,TOTAL,NR,RO,2019,10928668
A,DOM,PER,N1-3,TOTAL,NR,RO,2020,6991039
A,DOM,PER,N1-3,TOTAL,NR,RO,2021,10416599
A,DOM,PER,N1-3,TOTAL,NR,RO,2022,10732734
A,DOM,PER,N1-3,TOTAL,NR,RS,2018,460414
A,DOM,PER,N1-3,TOTAL,NR,SE,2014,17769462
A,DOM,PER,N1-3,TOTAL,NR,SE,2015,20128632
A,DOM,PER,N1-3,TOTAL,NR,SE,2016,20044477
A,DOM,PER,N1-3,TOTAL,NR,SE,2017,20664989
A,DOM,PER,N1-3,TOTAL,NR,SE,2018,20524562
A,DOM,PER,N1-3,TOTAL,NR,SE,2019,20742462
A,DOM,PER,N1-3,TOTAL,NR,SE,2020,32588480
A,DOM,PER,N1-3,TOTAL,NR,SE,2021,32883658
A,DOM,PER,N1-3,TOTAL,NR,SE,2022,37488826
A,DOM,PER,N1-3,TOTAL,NR,SI,2012,1603955
A,DOM,PER,N1-3,TOTAL,NR,SI,2013,1567992
A,DOM,PER,N1-3,TOTAL,NR,SI,2014,1472051
A,DOM,PER,N1-3,TOTAL,NR,SI,2015,1127833
A,DOM,PER,N1-3,TOTAL,NR,SI,2016,1254837
A,DOM,PER,N1-3,TOTAL,NR,SI,2017,1416660
A,DOM,PER,N1-3,TOTAL,NR,SI,2018,1560193
A,DOM,PER,N1-3,TOTAL,NR,SI,2019,1248643
A,DOM,PER,N1-3,TOTAL,NR,SI,2020,806440
A,DOM,PER,N1-3,TOTAL,NR,SI,2021,2410037
A,DOM,PER,N1-3,TOTAL,NR,SI,2022,2034708
A,DOM,PER,N1-3,TOTAL,NR,SK,2012,1890993
A,DOM,PER,N1-3,TOTAL,NR,SK,2013,2666527
A,DOM,PER,N1-3,TOTAL,NR,SK,2014,2811721
A,DOM,PER,N1-3,TOTAL,NR,SK,2015,3317069
A,DOM,PER,N1-3,TOTAL,NR,SK,2016,4193045
A,DOM,PER,N1-3,TOTAL,NR,SK,2017,4440135
A,DOM,PER,N1-3,TOTAL,NR,SK,2018,4879430
A,DOM,PER,N1-3,TOTAL,NR,SK,2019,5249407
A,DOM,PER,N1-3,TOTAL,NR,SK,2020,2993088
A,DOM,PER,N1-3,TOTAL,NR,SK,2021,3199897
A,DOM,PER,N1-3,TOTAL,NR,SK,2022,5001765
A,DOM,PER,N1-3,TOTAL,NR,UK,2012,66096023
A,DOM,PER,N1-3,TOTAL,NR,UK,2013,64927148
A,DOM,PER,N1-3,UNK,NR,BE,2012,1489881
A,DOM,PER,N1-3,UNK,NR,BE,2013,1670786
A,DOM,PER,N1-3,UNK,NR,BE,2014,1435782
A,DOM,PER,N1-3,UNK,NR,BE,2015,2235671
A,DOM,PER,N1-3,UNK,NR,BE,2016,1698476
A,DOM,PER,N1-3,UNK,NR,BE,2017,2175530
A,DOM,PER,N1-3,UNK,NR,BE,2018,2469676
A,DOM,PER,N1-3,UNK,NR,BE,2019,2782431
A,DOM,PER,N1-3,UNK,NR,BE,2020,2219809
A,DOM,PER,N1-3,UNK,NR,BG,2012,1941286
A,DOM,PER,N1-3,UNK,NR,BG,2013,1877711
A,DOM,PER,N1-3,UNK,NR,BG,2014,1855864
A,DOM,PER,N1-3,UNK,NR,BG,2015,1424295
A,DOM,PER,N1-3,UNK,NR,BG,2016,1596173
A,DOM,PER,N1-3,UNK,NR,BG,2017,2736847
A,DOM,PER,N1-3,UNK,NR,BG,2018,2335183
A,DOM,PER,N1-3,UNK,NR,BG,2019,2204807
A,DOM,PER,N1-3,UNK,NR,BG,2020,1208155
A,DOM,PER,N1-3,UNK,NR,CH,2012,3905121
A,DOM,PER,N1-3,UNK,NR,CH,2013,4450442
A,DOM,PER,N1-3,UNK,NR,CH,2014,3993011
A,DOM,PER,N1-3,UNK,NR,CH,2015,4058296
A,DOM,PER,N1-3,UNK,NR,CH,2016,3836856
A,DOM,PER,N1-3,UNK,NR,CH,2017,3968361
A,DOM,PER,N1-3,UNK,NR,CH,2018,3733290
A,DOM,PER,N1-3,UNK,NR,CH,2019,4014110
A,DOM,PER,N1-3,UNK,NR,CH,2020,4074610
A,DOM,PER,N1-3,UNK,NR,CH,2021,4555362
A,DOM,PER,N1-3,UNK,NR,CY,2012,1074564
A,DOM,PER,N1-3,UNK,NR,CY,2013,879804
A,DOM,PER,N1-3,UNK,NR,CY,2014,962785
A,DOM,PER,N1-3,UNK,NR,CY,2015,1082593
A,DOM,PER,N1-3,UNK,NR,CY,2016,1114113
A,DOM,PER,N1-3,UNK,NR,CY,2017,1167110
A,DOM,PER,N1-3,UNK,NR,CY,2018,1329479
A,DOM,PER,N1-3,UNK,NR,CY,2019,1365000
A,DOM,PER,N1-3,UNK,NR,CY,2020,1444892
A,DOM,PER,N1-3,UNK,NR,CY,2021,1586491
A,DOM,PER,N1-3,UNK,NR,CY,2022,1349181
A,DOM,PER,N1-3,UNK,NR,CZ,2012,18628902
A,DOM,PER,N1-3,UNK,NR,CZ,2013,17215083
A,DOM,PER,N1-3,UNK,NR,CZ,2014,18528217
A,DOM,PER,N1-3,UNK,NR,CZ,2015,16203332
A,DOM,PER,N1-3,UNK,NR,CZ,2016,17702092
A,DOM,PER,N1-3,UNK,NR,CZ,2017,20061639
A,DOM,PER,N1-3,UNK,NR,CZ,2018,18498367
A,DOM,PER,N1-3,UNK,NR,CZ,2019,18301424
A,DOM,PER,N1-3,UNK,NR,CZ,2020,12774637
A,DOM,PER,N1-3,UNK,NR,CZ,2021,14492600
A,DOM,PER,N1-3,UNK,NR,CZ,2022,17453952
A,DOM,PER,N1-3,UNK,NR,DE,2012,84908064
A,DOM,PER,N1-3,UNK,NR,DE,2013,87350273
A,DOM,PER,N1-3,UNK,NR,DE,2014,80109555
A,DOM,PER,N1-3,UNK,NR,DE,2015,89534444
A,DOM,PER,N1-3,UNK,NR,DE,2016,87104335
A,DOM,PER,N1-3,UNK,NR,DE,2017,79063521
A,DOM,PER,N1-3,UNK,NR,DE,2018,82390597
A,DOM,PER,N1-3,UNK,NR,DE,2019,84381050
A,DOM,PER,N1-3,UNK,NR,DE,2020,57445754
A,DOM,PER,N1-3,UNK,NR,DE,2021,70272824
A,DOM,PER,N1-3,UNK,NR,DE,2022,67283380
A,DOM,PER,N1-3,UNK,NR,DK,2012,17342909
A,DOM,PER,N1-3,UNK,NR,DK,2013,19196406
A,DOM,PER,N1-3,UNK,NR,DK,2014,19511192
A,DOM,PER,N1-3,UNK,NR,DK,2015,19496387
A,DOM,PER,N1-3,UNK,NR,DK,2016,17400216
A,DOM,PER,N1-3,UNK,NR,DK,2017,13838114
A,DOM,PER,N1-3,UNK,NR,DK,2018,6588550
A,DOM,PER,N1-3,UNK,NR,EL,2012,2658927
A,DOM,PER,N1-3,UNK,NR,EL,2013,1357457
A,DOM,PER,N1-3,UNK,NR,EL,2014,1596409
A,DOM,PER,N1-3,UNK,NR,EL,2015,1472529
A,DOM,PER,N1-3,UNK,NR,EL,2016,1337167
A,DOM,PER,N1-3,UNK,NR,EL,2017,1446538
A,DOM,PER,N1-3,UNK,NR,EL,2018,1521486
A,DOM,PER,N1-3,UNK,NR,EL,2019,1300699
A,DOM,PER,N1-3,UNK,NR,EL,2020,1162815
A,DOM,PER,N1-3,UNK,NR,EL,2021,1220626
A,DOM,PER,N1-3,UNK,NR,EL,2022,1642427
A,DOM,PER,N1-3,UNK,NR,FR,2012,101090835
A,DOM,PER,N1-3,UNK,NR,FR,2013,99691398
A,DOM,PER,N1-3,UNK,NR,FR,2014,100199550
A,DOM,PER,N1-3,UNK,NR,FR,2015,88733645
A,DOM,PER,N1-3,UNK,NR,FR,2016,87141181
A,DOM,PER,N1-3,UNK,NR,FR,2017,99012103
A,DOM,PER,N1-3,UNK,NR,FR,2018,96705160
A,DOM,PER,N1-3,UNK,NR,FR,2019,98083414
A,DOM,PER,N1-3,UNK,NR,HR,2014,2862996
A,DOM,PER,N1-3,UNK,NR,HR,2015,1858851
A,DOM,PER,N1-3,UNK,NR,HR,2016,1318717
A,DOM,PER,N1-3,UNK,NR,HR,2017,1232553
A,DOM,PER,N1-3,UNK,NR,HR,2018,1381835
A,DOM,PER,N1-3,UNK,NR,HR,2019,1753025
A,DOM,PER,N1-3,UNK,NR,HR,2020,1246294
A,DOM,PER,N1-3,UNK,NR,HR,2021,1504046
A,DOM,PER,N1-3,UNK,NR,HR,2022,1446080
A,DOM,PER,N1-3,UNK,NR,HU,2012,10404311
A,DOM,PER,N1-3,UNK,NR,HU,2013,8283007
A,DOM,PER,N1-3,UNK,NR,HU,2014,9005826
A,DOM,PER,N1-3,UNK,NR,HU,2020,26746
A,DOM,PER,N1-3,UNK,NR,HU,2021,6036837
A,DOM,PER,N1-3,UNK,NR,HU,2022,8005428
A,DOM,PER,N1-3,UNK,NR,IE,2012,4989593
A,DOM,PER,N1-3,UNK,NR,IE,2013,4985981
A,DOM,PER,N1-3,UNK,NR,IE,2014,5301522
A,DOM,PER,N1-3,UNK,NR,IE,2015,5412039
A,DOM,PER,N1-3,UNK,NR,IE,2016,5655671
A,DOM,PER,N1-3,UNK,NR,IE,2017,5987283
A,DOM,PER,N1-3,UNK,NR,IE,2018,6883462
A,DOM,PER,N1-3,UNK,NR,IE,2019,7206159
A,DOM,PER,N1-3,UNK,NR,IE,2020,4500025
A,DOM,PER,N1-3,UNK,NR,IE,2021,3249162
A,DOM,PER,N1-3,UNK,NR,IE,2022,8286955
A,DOM,PER,N1-3,UNK,NR,IT,2012,22914818
A,DOM,PER,N1-3,UNK,NR,IT,2013,17616095
A,DOM,PER,N1-3,UNK,NR,IT,2014,19635800
A,DOM,PER,N1-3,UNK,NR,IT,2015,18822480
A,DOM,PER,N1-3,UNK,NR,IT,2016,22957185
A,DOM,PER,N1-3,UNK,NR,IT,2017,20992374
A,DOM,PER,N1-3,UNK,NR,IT,2018,25693619
A,DOM,PER,N1-3,UNK,NR,IT,2019,21583168
A,DOM,PER,N1-3,UNK,NR,IT,2020,12639567
A,DOM,PER,N1-3,UNK,NR,IT,2021,11956283
A,DOM,PER,N1-3,UNK,NR,IT,2022,16535282
A,DOM,PER,N1-3,UNK,NR,LT,2012,1800988
A,DOM,PER,N1-3,UNK,NR,LT,2013,1772756
A,DOM,PER,N1-3,UNK,NR,LT,2014,1859041
A,DOM,PER,N1-3,UNK,NR,LT,2015,1894224
A,DOM,PER,N1-3,UNK,NR,LT,2016,1809246
A,DOM,PER,N1-3,UNK,NR,LT,2017,1801918
A,DOM,PER,N1-3,UNK,NR,LT,2018,1892208
A,DOM,PER,N1-3,UNK,NR,LT,2019,2040226
A,DOM,PER,N1-3,UNK,NR,LT,2020,1759632
A,DOM,PER,N1-3,UNK,NR,LT,2021,2329937
A,DOM,PER,N1-3,UNK,NR,LT,2022,2751614
A,DOM,PER,N1-3,UNK,NR,LU,2013,48074
A,DOM,PER,N1-3,UNK,NR,LU,2014,20175
A,DOM,PER,N1-3,UNK,NR,LU,2015,11722
A,DOM,PER,N1-3,UNK,NR,LU,2016,11417
A,DOM,PER,N1-3,UNK,NR,LU,2017,22540
A,DOM,PER,N1-3,UNK,NR,LU,2018,28005
A,DOM,PER,N1-3,UNK,NR,LU,2019,7455
A,DOM,PER,N1-3,UNK,NR,LU,2020,111457
A,DOM,PER,N1-3,UNK,NR,LU,2021,116073
A,DOM,PER,N1-3,UNK,NR,LU,2022,118096
A,DOM,PER,N1-3,UNK,NR,ME,2016,527043
A,DOM,PER,N1-3,UNK,NR,ME,2017,542721
A,DOM,PER,N1-3,UNK,NR,MT,2012,165635
A,DOM,PER,N1-3,UNK,NR,MT,2013,164188
A,DOM,PER,N1-3,UNK,NR,MT,2017,211062
A,DOM,PER,N1-3,UNK,NR,MT,2018,196795
A,DOM,PER,N1-3,UNK,NR,NL,2012,79428
A,DOM,PER,N1-3,UNK,NR,NO,2013,6567323
A,DOM,PER,N1-3,UNK,NR,NO,2014,8174748
A,DOM,PER,N1-3,UNK,NR,NO,2015,7498071
A,DOM,PER,N1-3,UNK,NR,NO,2016,7541954
A,DOM,PER,N1-3,UNK,NR,NO,2017,7834014
