quant_inc,c_dest,purpose,duration,geo,TIME_PERIOD,OBS_VALUE
TOTAL,WORLD,PER,N_GE4,EL,2013,3737582
TOTAL,WORLD,PER,N_GE4,EL,2014,4277788
TOTAL,WORLD,PER,N_GE4,EL,2015,3872789
TOTAL,WORLD,PER,N_GE4,EL,2016,3759235
TOTAL,WORLD,PER,N_GE4,EL,2017,4347179
TOTAL,WORLD,PER,N_GE4,EL,2018,4638057
TOTAL,WORLD,PER,N_GE4,EL,2019,4323327
TOTAL,WORLD,PER,N_GE4,EL,2020,3388469
TOTAL,WORLD,PER,N_GE4,EL,2021,3768137
TOTAL,WORLD,PER,N_GE4,EL,2022,4875641
TOTAL,WORLD,PER,N_GE4,ES,2012,37815133
TOTAL,WORLD,PER,N_GE4,ES,2013,36933418
TOTAL,WORLD,PER,N_GE4,ES,2014,35862958
TOTAL,WORLD,PER,N_GE4,ES,2015,38013087
TOTAL,WORLD,PER,N_GE4,ES,2016,40867817
TOTAL,WORLD,PER,N_GE4,ES,2017,42173922
TOTAL,WORLD,PER,N_GE4,ES,2018,43653521
TOTAL,WORLD,PER,N_GE4,ES,2019,44450192
TOTAL,WORLD,PER,N_GE4,ES,2020,23736927
TOTAL,WORLD,PER,N_GE4,ES,2021,33739503
TOTAL,WORLD,PER,N_GE4,ES,2022,42561715
TOTAL,WORLD,PER,N_GE4,FI,2012,8877013
TOTAL,WORLD,PER,N_GE4,FI,2013,8749880
TOTAL,WORLD,PER,N_GE4,FI,2014,8810039
TOTAL,WORLD,PER,N_GE4,FI,2015,8939302
TOTAL,WORLD,PER,N_GE4,FI,2016,9021970
TOTAL,WORLD,PER,N_GE4,FI,2017,9041654
TOTAL,WORLD,PER,N_GE4,FI,2018,9683781
TOTAL,WORLD,PER,N_GE4,FI,2019,10238428
TOTAL,WORLD,PER,N_GE4,FI,2020,7895828
TOTAL,WORLD,PER,N_GE4,FI,2021,8959267
TOTAL,WORLD,PER,N_GE4,FI,2022,10807669
TOTAL,WORLD,PER,N_GE4,FR,2012,97235511
TOTAL,WORLD,PER,N_GE4,FR,2013,98948441
TOTAL,WORLD,PER,N_GE4,FR,2014,100347449
TOTAL,WORLD,PER,N_GE4,FR,2015,89329740
TOTAL,WORLD,PER,N_GE4,FR,2016,87750211
TOTAL,WORLD,PER,N_GE4,FR,2017,90845193
TOTAL,WORLD,PER,N_GE4,FR,2018,92474320
TOTAL,WORLD,PER,N_GE4,FR,2019,88738945
TOTAL,WORLD,PER,N_GE4,FR,2020,68205709
TOTAL,WORLD,PER,N_GE4,FR,2021,79080106
TOTAL,WORLD,PER,N_GE4,FR,2022,90139145
TOTAL,WORLD,PER,N_GE4,HR,2012,3202089
TOTAL,WORLD,PER,N_GE4,HR,2013,3519186
TOTAL,WORLD,PER,N_GE4,HR,2014,2759732
TOTAL,WORLD,PER,N_GE4,HR,2015,2874750
TOTAL,WORLD,PER,N_GE4,HR,2016,1798542
TOTAL,WORLD,PER,N_GE4,HR,2017,2066163
TOTAL,WORLD,PER,N_GE4,HR,2018,2139810
TOTAL,WORLD,PER,N_GE4,HR,2019,2377089
TOTAL,WORLD,PER,N_GE4,HR,2020,1329481
TOTAL,WORLD,PER,N_GE4,HR,2021,1801662
TOTAL,WORLD,PER,N_GE4,HR,2022,1996329
TOTAL,WORLD,PER,N_GE4,HU,2012,5736017
TOTAL,WORLD,PER,N_GE4,HU,2013,5341910
TOTAL,WORLD,PER,N_GE4,HU,2014,5526540
TOTAL,WORLD,PER,N_GE4,HU,2015,5741856
TOTAL,WORLD,PER,N_GE4,HU,2016,5688460
TOTAL,WORLD,PER,N_GE4,HU,2017,5870300
TOTAL,WORLD,PER,N_GE4,HU,2018,6602528
TOTAL,WORLD,PER,N_GE4,HU,2019,6876001
TOTAL,WORLD,PER,N_GE4,HU,2020,3166078
TOTAL,WORLD,PER,N_GE4,HU,2021,3676760
TOTAL,WORLD,PER,N_GE4,HU,2022,5356219
TOTAL,WORLD,PER,N_GE4,IE,2012,4686048
TOTAL,WORLD,PER,N_GE4,IE,2013,4665614
TOTAL,WORLD,PER,N_GE4,IE,2014,4581775
TOTAL,WORLD,PER,N_GE4,IE,2015,4734582
TOTAL,WORLD,PER,N_GE4,IE,2016,5178276
TOTAL,WORLD,PER,N_GE4,IE,2017,5366808
TOTAL,WORLD,PER,N_GE4,IE,2018,5532362
TOTAL,WORLD,PER,N_GE4,IE,2019,6264201
TOTAL,WORLD,PER,N_GE4,IE,2020,2391500
TOTAL,WORLD,PER,N_GE4,IE,2021,2249957
TOTAL,WORLD,PER,N_GE4,IE,2022,6276033
TOTAL,WORLD,PER,N_GE4,IT,2012,28869134
TOTAL,WORLD,PER,N_GE4,IT,2013,26427292
TOTAL,WORLD,PER,N_GE4,IT,2014,24746615
TOTAL,WORLD,PER,N_GE4,IT,2015,22482744
TOTAL,WORLD,PER,N_GE4,IT,2016,25404215
TOTAL,WORLD,PER,N_GE4,IT,2017,26734243
TOTAL,WORLD,PER,N_GE4,IT,2018,30330608
TOTAL,WORLD,PER,N_GE4,IT,2019,29834849
TOTAL,WORLD,PER,N_GE4,IT,2020,16373646
TOTAL,WORLD,PER,N_GE4,IT,2021,20805137
TOTAL,WORLD,PER,N_GE4,IT,2022,25355158
TOTAL,WORLD,PER,N_GE4,LT,2012,1353776
TOTAL,WORLD,PER,N_GE4,LT,2013,1476015
TOTAL,WORLD,PER,N_GE4,LT,2014,1450743
TOTAL,WORLD,PER,N_GE4,LT,2015,1456607
TOTAL,WORLD,PER,N_GE4,LT,2016,1480332
TOTAL,WORLD,PER,N_GE4,LT,2017,1537751
TOTAL,WORLD,PER,N_GE4,LT,2018,1687802
TOTAL,WORLD,PER,N_GE4,LT,2019,1736008
TOTAL,WORLD,PER,N_GE4,LT,2020,722018
TOTAL,WORLD,PER,N_GE4,LT,2021,847094
TOTAL,WORLD,PER,N_GE4,LT,2022,1555990
TOTAL,WORLD,PER,N_GE4,LU,2012,839895
TOTAL,WORLD,PER,N_GE4,LU,2013,864663
TOTAL,WORLD,PER,N_GE4,LU,2014,917353
TOTAL,WORLD,PER,N_GE4,LU,2015,907097
TOTAL,WORLD,PER,N_GE4,LU,2016,946184
TOTAL,WORLD,PER,N_GE4,LU,2017,1257502
TOTAL,WORLD,PER,N_GE4,LU,2018,1280379
TOTAL,WORLD,PER,N_GE4,LU,2019,1227260
TOTAL,WORLD,PER,N_GE4,LU,2020,830766
TOTAL,WORLD,PER,N_GE4,LU,2021,1111832
TOTAL,WORLD,PER,N_GE4,LU,2022,1697906
TOTAL,WORLD,PER,N_GE4,LV,2012,980405
TOTAL,WORLD,PER,N_GE4,LV,2013,880535
TOTAL,WORLD,PER,N_GE4,LV,2014,1225735
TOTAL,WORLD,PER,N_GE4,LV,2015,929266
TOTAL,WORLD,PER,N_GE4,LV,2016,847947
TOTAL,WORLD,PER,N_GE4,LV,2017,884203
TOTAL,WORLD,PER,N_GE4,LV,2018,919002
TOTAL,WORLD,PER,N_GE4,LV,2019,1047143
TOTAL,WORLD,PER,N_GE4,LV,2020,439106
TOTAL,WORLD,PER,N_GE4,LV,2021,618371
TOTAL,WORLD,PER,N_GE4,LV,2022,962476
TOTAL,WORLD,PER,N_GE4,ME,2016,650798
TOTAL,WORLD,PER,N_GE4,ME,2017,564228
TOTAL,WORLD,PER,N_GE4,MK,2019,351790
TOTAL,WORLD,PER,N_GE4,MK,2020,119437
TOTAL,WORLD,PER,N_GE4,MK,2021,266647
TOTAL,WORLD,PER,N_GE4,MT,2012,225130
TOTAL,WORLD,PER,N_GE4,MT,2013,234405
TOTAL,WORLD,PER,N_GE4,MT,2014,262836
TOTAL,WORLD,PER,N_GE4,MT,2015,284129
TOTAL,WORLD,PER,N_GE4,MT,2016,305566
TOTAL,WORLD,PER,N_GE4,MT,2017,375318
TOTAL,WORLD,PER,N_GE4,MT,2018,432315
TOTAL,WORLD,PER,N_GE4,MT,2019,451804
TOTAL,WORLD,PER,N_GE4,MT,2020,169506
TOTAL,WORLD,PER,N_GE4,MT,2021,242635
TOTAL,WORLD,PER,N_GE4,MT,2022,443547
TOTAL,WORLD,PER,N_GE4,NL,2012,21097116
TOTAL,WORLD,PER,N_GE4,NL,2013,20121536
TOTAL,WORLD,PER,N_GE4,NL,2014,19765233
TOTAL,WORLD,PER,N_GE4,NL,2015,19688996
TOTAL,WORLD,PER,N_GE4,NL,2016,20499659
TOTAL,WORLD,PER,N_GE4,NL,2017,21408473
TOTAL,WORLD,PER,N_GE4,NL,2018,21816612
TOTAL,WORLD,PER,N_GE4,NL,2019,22623834
TOTAL,WORLD,PER,N_GE4,NL,2020,12694006
TOTAL,WORLD,PER,N_GE4,NL,2021,17732955
TOTAL,WORLD,PER,N_GE4,NL,2022,22778447
TOTAL,WORLD,PER,N_GE4,NO,2013,7314873
TOTAL,WORLD,PER,N_GE4,NO,2014,8674217
TOTAL,WORLD,PER,N_GE4,NO,2015,8165309
TOTAL,WORLD,PER,N_GE4,NO,2016,7950392
TOTAL,WORLD,PER,N_GE4,NO,2017,8525153
TOTAL,WORLD,PER,N_GE4,NO,2018,8248829
TOTAL,WORLD,PER,N_GE4,NO,2021,7131867
TOTAL,WORLD,PER,N_GE4,PL,2012,20138812
TOTAL,WORLD,PER,N_GE4,PL,2013,22926714
TOTAL,WORLD,PER,N_GE4,PL,2014,22550668
TOTAL,WORLD,PER,N_GE4,PL,2015,23628502
TOTAL,WORLD,PER,N_GE4,PL,2016,25269378
TOTAL,WORLD,PER,N_GE4,PL,2017,26497134
TOTAL,WORLD,PER,N_GE4,PL,2018,27929270
TOTAL,WORLD,PER,N_GE4,PL,2019,29773064
TOTAL,WORLD,PER,N_GE4,PL,2020,20168638
TOTAL,WORLD,PER,N_GE4,PL,2021,24138076
TOTAL,WORLD,PER,N_GE4,PL,2022,29920495
TOTAL,WORLD,PER,N_GE4,PT,2012,3865369
TOTAL,WORLD,PER,N_GE4,PT,2013,4583479
TOTAL,WORLD,PER,N_GE4,PT,2014,3910111
TOTAL,WORLD,PER,N_GE4,PT,2015,4374940
TOTAL,WORLD,PER,N_GE4,PT,2016,4116601
TOTAL,WORLD,PER,N_GE4,PT,2017,4859827
TOTAL,WORLD,PER,N_GE4,PT,2018,4930208
TOTAL,WORLD,PER,N_GE4,PT,2019,5830899
TOTAL,WORLD,PER,N_GE4,PT,2020,4076046
TOTAL,WORLD,PER,N_GE4,PT,2021,4821518
TOTAL,WORLD,PER,N_GE4,PT,2022,5635108
TOTAL,WORLD,PER,N_GE4,RO,2012,6705909
TOTAL,WORLD,PER,N_GE4,RO,2013,6776513
TOTAL,WORLD,PER,N_GE4,RO,2014,6523442
TOTAL,WORLD,PER,N_GE4,RO,2015,5924906
TOTAL,WORLD,PER,N_GE4,RO,2016,6170965
TOTAL,WORLD,PER,N_GE4,RO,2017,6123453
TOTAL,WORLD,PER,N_GE4,RO,2018,6694756
TOTAL,WORLD,PER,N_GE4,RO,2019,7611376
TOTAL,WORLD,PER,N_GE4,RO,2020,4368132
TOTAL,WORLD,PER,N_GE4,RO,2021,6475235
TOTAL,WORLD,PER,N_GE4,RO,2022,6985446
TOTAL,WORLD,PER,N_GE4,RS,2018,824608
TOTAL,WORLD,PER,N_GE4,SE,2014,11458535
TOTAL,WORLD,PER,N_GE4,SE,2015,11999969
TOTAL,WORLD,PER,N_GE4,SE,2016,12122463
TOTAL,WORLD,PER,N_GE4,SE,2017,23006504
TOTAL,WORLD,PER,N_GE4,SE,2018,20287697
TOTAL,WORLD,PER,N_GE4,SE,2019,20379181
TOTAL,WORLD,PER,N_GE4,SE,2020,13992412
TOTAL,WORLD,PER,N_GE4,SE,2021,16273323
TOTAL,WORLD,PER,N_GE4,SE,2022,24646616
TOTAL,WORLD,PER,N_GE4,SI,2012,1563876
TOTAL,WORLD,PER,N_GE4,SI,2013,1539812
TOTAL,WORLD,PER,N_GE4,SI,2014,1464992
TOTAL,WORLD,PER,N_GE4,SI,2015,1643712
TOTAL,WORLD,PER,N_GE4,SI,2016,1732994
TOTAL,WORLD,PER,N_GE4,SI,2017,1594365
TOTAL,WORLD,PER,N_GE4,SI,2018,1821005
TOTAL,WORLD,PER,N_GE4,SI,2019,1737851
TOTAL,WORLD,PER,N_GE4,SI,2020,1031194
TOTAL,WORLD,PER,N_GE4,SI,2021,1795024
TOTAL,WORLD,PER,N_GE4,SI,2022,2290052
TOTAL,WORLD,PER,N_GE4,SK,2012,3646841
TOTAL,WORLD,PER,N_GE4,SK,2013,2746186
TOTAL,WORLD,PER,N_GE4,SK,2014,2497822
TOTAL,WORLD,PER,N_GE4,SK,2015,3169254
TOTAL,WORLD,PER,N_GE4,SK,2016,3376634
TOTAL,WORLD,PER,N_GE4,SK,2017,3838109
TOTAL,WORLD,PER,N_GE4,SK,2018,4543852
TOTAL,WORLD,PER,N_GE4,SK,2019,5316037
TOTAL,WORLD,PER,N_GE4,SK,2020,1646365
TOTAL,WORLD,PER,N_GE4,SK,2021,2302506
TOTAL,WORLD,PER,N_GE4,SK,2022,3644388
TOTAL,WORLD,PER,N_GE4,UK,2012,62996457
TOTAL,WORLD,PER,N_GE4,UK,2013,63652480
TOTAL,WORLD,PROF,N1-3,AL,2017,243555
TOTAL,WORLD,PROF,N1-3,AL,2019,171353
TOTAL,WORLD,PROF,N1-3,AL,2020,31122
TOTAL,WORLD,PROF,N1-3,AT,2012,3072653
TOTAL,WORLD,PROF,N1-3,AT,2013,3326364
TOTAL,WORLD,PROF,N1-3,AT,2014,3073783
TOTAL,WORLD,PROF,N1-3,AT,2015,2849541
TOTAL,WORLD,PROF,N1-3,AT,2016,2880310
TOTAL,WORLD,PROF,N1-3,AT,2017,2704930
TOTAL,WORLD,PROF,N1-3,AT,2018,2451036
TOTAL,WORLD,PROF,N1-3,AT,2019,2760618
TOTAL,WORLD,PROF,N1-3,AT,2020,1254597
TOTAL,WORLD,PROF,N1-3,AT,2021,1574680
TOTAL,WORLD,PROF,N1-3,AT,2022,2314016
TOTAL,WORLD,PROF,N1-3,BE,2012,1063616
TOTAL,WORLD,PROF,N1-3,BE,2013,673930
TOTAL,WORLD,PROF,N1-3,BE,2014,575662
TOTAL,WORLD,PROF,N1-3,BE,2015,702523
TOTAL,WORLD,PROF,N1-3,BE,2016,924377
TOTAL,WORLD,PROF,N1-3,BE,2017,854001
TOTAL,WORLD,PROF,N1-3,BE,2018,850738
TOTAL,WORLD,PROF,N1-3,BE,2019,951376
TOTAL,WORLD,PROF,N1-3,BE,2020,337111
TOTAL,WORLD,PROF,N1-3,BE,2021,334190
TOTAL,WORLD,PROF,N1-3,BE,2022,721526
TOTAL,WORLD,PROF,N1-3,BG,2012,90901
TOTAL,WORLD,PROF,N1-3,BG,2013,138932
TOTAL,WORLD,PROF,N1-3,BG,2014,150233
TOTAL,WORLD,PROF,N1-3,BG,2015,105448
TOTAL,WORLD,PROF,N1-3,BG,2016,120741
TOTAL,WORLD,PROF,N1-3,BG,2017,139492
TOTAL,WORLD,PROF,N1-3,BG,2018,128061
TOTAL,WORLD,PROF,N1-3,BG,2019,139613
TOTAL,WORLD,PROF,N1-3,BG,2020,59644
TOTAL,WORLD,PROF,N1-3,BG,2021,51573
TOTAL,WORLD,PROF,N1-3,BG,2022,131076
TOTAL,WORLD,PROF,N1-3,CH,2012,1479580
TOTAL,WORLD,PROF,N1-3,CH,2013,822676
TOTAL,WORLD,PROF,N1-3,CH,2014,869438
TOTAL,WORLD,PROF,N1-3,CH,2015,880799
TOTAL,WORLD,PROF,N1-3,CH,2016,912754
TOTAL,WORLD,PROF,N1-3,CH,2017,1074494
TOTAL,WORLD,PROF,N1-3,CH,2018,1187226
TOTAL,WORLD,PROF,N1-3,CH,2019,1020285
TOTAL,WORLD,PROF,N1-3,CH,2020,247211
TOTAL,WORLD,PROF,N1-3,CH,2021,343645
TOTAL,WORLD,PROF,N1-3,CY,2012,146689
TOTAL,WORLD,PROF,N1-3,CY,2013,116164
TOTAL,WORLD,PROF,N1-3,CY,2014,105890
TOTAL,WORLD,PROF,N1-3,CY,2015,113349
TOTAL,WORLD,PROF,N1-3,CY,2016,134064
TOTAL,WORLD,PROF,N1-3,CY,2017,150796
TOTAL,WORLD,PROF,N1-3,CY,2018,132436
TOTAL,WORLD,PROF,N1-3,CY,2019,184058
TOTAL,WORLD,PROF,N1-3,CY,2020,50479
TOTAL,WORLD,PROF,N1-3,CY,2021,34567
TOTAL,WORLD,PROF,N1-3,CY,2022,111681
TOTAL,WORLD,PROF,N1-3,CZ,2012,1155003
TOTAL,WORLD,PROF,N1-3,CZ,2013,1352568
TOTAL,WORLD,PROF,N1-3,CZ,2014,965861
TOTAL,WORLD,PROF,N1-3,CZ,2015,837847
TOTAL,WORLD,PROF,N1-3,CZ,2016,1215345
TOTAL,WORLD,PROF,N1-3,CZ,2017,1059257
TOTAL,WORLD,PROF,N1-3,CZ,2018,1078510
TOTAL,WORLD,PROF,N1-3,CZ,2019,1026274
TOTAL,WORLD,PROF,N1-3,CZ,2020,344587
TOTAL,WORLD,PROF,N1-3,CZ,2021,463589
TOTAL,WORLD,PROF,N1-3,CZ,2022,703997
TOTAL,WORLD,PROF,N1-3,DE,2012,36300665
TOTAL,WORLD,PROF,N1-3,DE,2013,30459357
TOTAL,WORLD,PROF,N1-3,DE,2014,28212135
TOTAL,WORLD,PROF,N1-3,DE,2015,27735889
TOTAL,WORLD,PROF,N1-3,DE,2016,30292549
TOTAL,WORLD,PROF,N1-3,DE,2017,30318616
TOTAL,WORLD,PROF,N1-3,DE,2018,30840948
TOTAL,WORLD,PROF,N1-3,DE,2019,30215821
TOTAL,WORLD,PROF,N1-3,DE,2020,15297055
TOTAL,WORLD,PROF,N1-3,DE,2021,14549908
TOTAL,WORLD,PROF,N1-3,DE,2022,21473890
TOTAL,WORLD,PROF,N1-3,DK,2012,2076505
TOTAL,WORLD,PROF,N1-3,DK,2013,1940979
TOTAL,WORLD,PROF,N1-3,DK,2014,1615917
TOTAL,WORLD,PROF,N1-3,DK,2015,2345960
TOTAL,WORLD,PROF,N1-3,DK,2016,1840366
TOTAL,WORLD,PROF,N1-3,DK,2017,2128528
TOTAL,WORLD,PROF,N1-3,DK,2018,2793687
TOTAL,WORLD,PROF,N1-3,DK,2019,2665719
TOTAL,WORLD,PROF,N1-3,DK,2020,328230
TOTAL,WORLD,PROF,N1-3,DK,2021,1083086
TOTAL,WORLD,PROF,N1-3,EE,2012,308782
TOTAL,WORLD,PROF,N1-3,EE,2013,322741
TOTAL,WORLD,PROF,N1-3,EE,2014,524333
TOTAL,WORLD,PROF,N1-3,EE,2015,456375
TOTAL,WORLD,PROF,N1-3,EE,2016,641042
TOTAL,WORLD,PROF,N1-3,EE,2017,562052
TOTAL,WORLD,PROF,N1-3,EE,2018,778935
TOTAL,WORLD,PROF,N1-3,EE,2019,636435
TOTAL,WORLD,PROF,N1-3,EE,2020,234472
TOTAL,WORLD,PROF,N1-3,EE,2021,246216
TOTAL,WORLD,PROF,N1-3,EE,2022,314403
TOTAL,WORLD,PROF,N1-3,EL,2012,176343
TOTAL,WORLD,PROF,N1-3,EL,2013,248697
TOTAL,WORLD,PROF,N1-3,EL,2014,199181
TOTAL,WORLD,PROF,N1-3,EL,2015,225071
TOTAL,WORLD,PROF,N1-3,EL,2016,182527
TOTAL,WORLD,PROF,N1-3,EL,2017,155459
TOTAL,WORLD,PROF,N1-3,EL,2018,154023
TOTAL,WORLD,PROF,N1-3,EL,2019,192131
TOTAL,WORLD,PROF,N1-3,EL,2020,93984
TOTAL,WORLD,PROF,N1-3,EL,2021,96363
TOTAL,WORLD,PROF,N1-3,EL,2022,141908
TOTAL,WORLD,PROF,N1-3,ES,2012,7345893
TOTAL,WORLD,PROF,N1-3,ES,2013,6519998
TOTAL,WORLD,PROF,N1-3,ES,2014,5614787
TOTAL,WORLD,PROF,N1-3,ES,2015,5335599
TOTAL,WORLD,PROF,N1-3,ES,2016,6441426
TOTAL,WORLD,PROF,N1-3,ES,2017,5981502
TOTAL,WORLD,PROF,N1-3,ES,2018,6423948
TOTAL,WORLD,PROF,N1-3,ES,2019,6648037
TOTAL,WORLD,PROF,N1-3,ES,2020,2067727
TOTAL,WORLD,PROF,N1-3,ES,2021,3444492
TOTAL,WORLD,PROF,N1-3,ES,2022,4893645
TOTAL,WORLD,PROF,N1-3,FI,2012,5089543
TOTAL,WORLD,PROF,N1-3,FI,2013,4771173
TOTAL,WORLD,PROF,N1-3,FI,2014,4550071
TOTAL,WORLD,PROF,N1-3,FI,2015,4223679
TOTAL,WORLD,PROF,N1-3,FI,2016,4697190
TOTAL,WORLD,PROF,N1-3,FI,2017,4630425
TOTAL,WORLD,PROF,N1-3,FI,2018,4426958
TOTAL,WORLD,PROF,N1-3,FI,2019,4043011
TOTAL,WORLD,PROF,N1-3,FI,2020,1641076
TOTAL,WORLD,PROF,N1-3,FI,2021,1399305
TOTAL,WORLD,PROF,N1-3,FI,2022,2417093
TOTAL,WORLD,PROF,N1-3,FR,2012,14926395
TOTAL,WORLD,PROF,N1-3,FR,2013,14759430
TOTAL,WORLD,PROF,N1-3,FR,2014,14237347
TOTAL,WORLD,PROF,N1-3,FR,2015,11571637
TOTAL,WORLD,PROF,N1-3,FR,2016,11494206
TOTAL,WORLD,PROF,N1-3,FR,2017,18227203
TOTAL,WORLD,PROF,N1-3,FR,2018,18019310
TOTAL,WORLD,PROF,N1-3,FR,2019,17172503
TOTAL,WORLD,PROF,N1-3,FR,2020,11079732
TOTAL,WORLD,PROF,N1-3,FR,2021,13621582
TOTAL,WORLD,PROF,N1-3,FR,2022,17385748
TOTAL,WORLD,PROF,N1-3,HR,2012,1053301
TOTAL,WORLD,PROF,N1-3,HR,2013,985158
TOTAL,WORLD,PROF,N1-3,HR,2014,1083418
TOTAL,WORLD,PROF,N1-3,HR,2015,652883
TOTAL,WORLD,PROF,N1-3,HR,2016,555104
TOTAL,WORLD,PROF,N1-3,HR,2017,474003
TOTAL,WORLD,PROF,N1-3,HR,2018,562113
TOTAL,WORLD,PROF,N1-3,HR,2019,581357
TOTAL,WORLD,PROF,N1-3,HR,2020,143862
TOTAL,WORLD,PROF,N1-3,HR,2021,228621
TOTAL,WORLD,PROF,N1-3,HR,2022,264511
TOTAL,WORLD,PROF,N1-3,HU,2012,629079
TOTAL,WORLD,PROF,N1-3,HU,2013,599677
TOTAL,WORLD,PROF,N1-3,HU,2014,594351
TOTAL,WORLD,PROF,N1-3,HU,2015,624910
TOTAL,WORLD,PROF,N1-3,HU,2016,503459
TOTAL,WORLD,PROF,N1-3,HU,2017,525615
TOTAL,WORLD,PROF,N1-3,HU,2018,548995
TOTAL,WORLD,PROF,N1-3,HU,2019,566317
TOTAL,WORLD,PROF,N1-3,HU,2020,306618
TOTAL,WORLD,PROF,N1-3,HU,2021,291824
TOTAL,WORLD,PROF,N1-3,HU,2022,522371
TOTAL,WORLD,PROF,N1-3,IE,2012,674626
TOTAL,WORLD,PROF,N1-3,IE,2013,781165
TOTAL,WORLD,PROF,N1-3,IE,2014,842661
TOTAL,WORLD,PROF,N1-3,IE,2015,917921
TOTAL,WORLD,PROF,N1-3,IE,2016,930822
TOTAL,WORLD,PROF,N1-3,IE,2017,884328
TOTAL,WORLD,PROF,N1-3,IE,2018,1022131
TOTAL,WORLD,PROF,N1-3,IE,2019,1061800
TOTAL,WORLD,PROF,N1-3,IE,2020,338878
TOTAL,WORLD,PROF,N1-3,IE,2021,245855
TOTAL,WORLD,PROF,N1-3,IE,2022,789124
TOTAL,WORLD,PROF,N1-3,IT,2012,7618243
TOTAL,WORLD,PROF,N1-3,IT,2013,4680232
TOTAL,WORLD,PROF,N1-3,IT,2014,6372885
TOTAL,WORLD,PROF,N1-3,IT,2015,5044706
TOTAL,WORLD,PROF,N1-3,IT,2016,5016894
TOTAL,WORLD,PROF,N1-3,IT,2017,3960953
TOTAL,WORLD,PROF,N1-3,IT,2018,6277543
TOTAL,WORLD,PROF,N1-3,IT,2019,5619864
TOTAL,WORLD,PROF,N1-3,IT,2020,1795120
TOTAL,WORLD,PROF,N1-3,IT,2021,1759337
TOTAL,WORLD,PROF,N1-3,IT,2022,2549498
TOTAL,WORLD,PROF,N1-3,LT,2012,437267
TOTAL,WORLD,PROF,N1-3,LT,2013,458931
TOTAL,WORLD,PROF,N1-3,LT,2014,489392
TOTAL,WORLD,PROF,N1-3,LT,2015,507899
TOTAL,WORLD,PROF,N1-3,LT,2016,516919
TOTAL,WORLD,PROF,N1-3,LT,2017,517445
TOTAL,WORLD,PROF,N1-3,LT,2018,545224
TOTAL,WORLD,PROF,N1-3,LT,2019,603117
TOTAL,WORLD,PROF,N1-3,LT,2020,366572
TOTAL,WORLD,PROF,N1-3,LT,2021,435920
TOTAL,WORLD,PROF,N1-3,LT,2022,566536
TOTAL,WORLD,PROF,N1-3,LU,2012,198846
TOTAL,WORLD,PROF,N1-3,LU,2013,201866
TOTAL,WORLD,PROF,N1-3,LU,2014,224961
TOTAL,WORLD,PROF,N1-3,LU,2015,191145
TOTAL,WORLD,PROF,N1-3,LU,2016,153630
TOTAL,WORLD,PROF,N1-3,LU,2017,325238
TOTAL,WORLD,PROF,N1-3,LU,2018,378501
TOTAL,WORLD,PROF,N1-3,LU,2019,369717
TOTAL,WORLD,PROF,N1-3,LU,2020,128988
TOTAL,WORLD,PROF,N1-3,LU,2021,109103
TOTAL,WORLD,PROF,N1-3,LU,2022,196139
TOTAL,WORLD,PROF,N1-3,LV,2012,260219
TOTAL,WORLD,PROF,N1-3,LV,2013,261101
TOTAL,WORLD,PROF,N1-3,LV,2014,169373
TOTAL,WORLD,PROF,N1-3,LV,2015,184553
TOTAL,WORLD,PROF,N1-3,LV,2016,162417
TOTAL,WORLD,PROF,N1-3,LV,2017,150282
TOTAL,WORLD,PROF,N1-3,LV,2018,147767
TOTAL,WORLD,PROF,N1-3,LV,2019,145456
TOTAL,WORLD,PROF,N1-3,LV,2020,55871
TOTAL,WORLD,PROF,N1-3,LV,2021,51846
TOTAL,WORLD,PROF,N1-3,LV,2022,125518
TOTAL,WORLD,PROF,N1-3,ME,2016,164348
TOTAL,WORLD,PROF,N1-3,ME,2017,88334
TOTAL,WORLD,PROF,N1-3,MK,2019,16492
TOTAL,WORLD,PROF,N1-3,MK,2020,
TOTAL,WORLD,PROF,N1-3,MK,2021,
TOTAL,WORLD,PROF,N1-3,MT,2012,31697
TOTAL,WORLD,PROF,N1-3,MT,2013,32867
TOTAL,WORLD,PROF,N1-3,MT,2014,39104
TOTAL,WORLD,PROF,N1-3,MT,2015,40904
TOTAL,WORLD,PROF,N1-3,MT,2016,40306
TOTAL,WORLD,PROF,N1-3,MT,2017,73785
TOTAL,WORLD,PROF,N1-3,MT,2018,71082
TOTAL,WORLD,PROF,N1-3,MT,2019,76446
TOTAL,WORLD,PROF,N1-3,MT,2020,41634
TOTAL,WORLD,PROF,N1-3,MT,2021,43489
TOTAL,WORLD,PROF,N1-3,MT,2022,38615
TOTAL,WORLD,PROF,N1-3,NL,2012,1812014
TOTAL,WORLD,PROF,N1-3,NL,2013,1657795
TOTAL,WORLD,PROF,N1-3,NL,2014,1585358
TOTAL,WORLD,PROF,N1-3,NL,2015,1882103
TOTAL,WORLD,PROF,N1-3,NL,2016,1821952
TOTAL,WORLD,PROF,N1-3,NL,2017,2736497
TOTAL,WORLD,PROF,N1-3,NL,2018,2673744
TOTAL,WORLD,PROF,N1-3,NL,2019,3159167
TOTAL,WORLD,PROF,N1-3,NL,2020,1405137
TOTAL,WORLD,PROF,N1-3,NL,2021,1069057
TOTAL,WORLD,PROF,N1-3,NL,2022,1918667
TOTAL,WORLD,PROF,N1-3,NO,2013,3162569
TOTAL,WORLD,PROF,N1-3,NO,2014,4326664
