freq,c_dest,purpose,duration,tra_mode,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,IE,2021,141621,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,IE,2022,384769,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,IT,2012,3087988,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,IT,2013,1746476,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,IT,2014,2389351,b
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,IT,2015,1643737,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,IT,2016,1809541,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,IT,2017,1783271,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,IT,2018,2047060,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,IT,2019,1988266,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,IT,2020,978764,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,IT,2021,819782,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,IT,2022,1089041,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,LT,2012,307442,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,LT,2013,326508,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,LT,2014,326457,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,LT,2015,353341,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,LT,2016,362077,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,LT,2017,347351,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,LT,2018,279872,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,LT,2019,382024,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,LT,2020,271252,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,LT,2021,313417,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,LT,2022,397166,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,LU,2012,69600,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,LU,2013,71334,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,LU,2014,83902,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,LU,2015,69082,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,LU,2016,50731,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,LU,2017,125393,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,LU,2018,117465,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,LU,2019,136791,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,LU,2020,67177,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,LU,2021,66251,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,LU,2022,81982,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,LV,2012,142851,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,LV,2013,127807,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,LV,2014,48295,u
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,LV,2015,103779,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,LV,2016,76711,u
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,LV,2017,71503,u
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,LV,2018,71440,u
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,LV,2019,,u
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,LV,2020,,u
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,LV,2021,,u
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,LV,2022,69084,u
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,ME,2016,120137,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,ME,2017,54913,u
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,MK,2019,,u
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,NL,2012,1113838,b
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,NL,2013,1028911,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,NL,2014,887387,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,NL,2015,1104648,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,NL,2016,1083379,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,NL,2017,1623420,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,NL,2018,1513971,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,NL,2019,1717897,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,NL,2020,921966,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,NL,2021,718512,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,NL,2022,1103631,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,NO,2013,962635,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,NO,2014,1301927,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,NO,2015,906118,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,NO,2016,700181,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,NO,2017,1257924,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,NO,2018,982977,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,NO,2021,699076,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,PL,2012,3380413,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,PL,2013,2308581,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,PL,2014,794922,b
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,PL,2015,789547,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,PL,2016,990112,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,PL,2017,1060201,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,PL,2018,1006796,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,PL,2019,959149,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,PL,2020,988372,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,PL,2021,1067721,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,PL,2022,1110210,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,PT,2012,531772,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,PT,2013,497183,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,PT,2014,742930,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,PT,2015,722475,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,PT,2016,753427,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,PT,2017,761355,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,PT,2018,828769,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,PT,2019,839210,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,PT,2020,527699,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,PT,2021,586562,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,PT,2022,850571,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,RO,2012,,u
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,RO,2013,51099,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,RO,2014,56740,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,RO,2015,80829,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,RO,2016,98755,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,RO,2017,80229,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,RO,2018,55981,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,RO,2019,66238,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,RO,2020,20150,u
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,RO,2021,60081,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,RO,2022,35482,u
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,RS,2018,213704,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,SE,2014,2333080,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,SE,2015,1679307,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,SE,2016,2539551,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,SE,2017,3692111,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,SE,2018,2636286,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,SE,2019,3205820,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,SE,2020,3269641,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,SE,2021,3217752,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,SE,2022,5131043,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,SI,2012,210618,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,SI,2013,222189,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,SI,2014,291956,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,SI,2015,280312,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,SI,2016,248180,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,SI,2017,267499,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,SI,2018,352517,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,SI,2019,320494,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,SI,2020,90740,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,SI,2021,234132,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,SI,2022,258488,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,SK,2012,726471,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,SK,2013,660966,bu
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,SK,2014,,u
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,SK,2015,677827,u
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,SK,2016,867776,u
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,SK,2017,1129587,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,SK,2018,1032937,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,SK,2019,1085227,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,SK,2020,322464,u
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,SK,2021,269932,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,SK,2022,449523,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,UK,2012,9884656,
A,WORLD,PROF,N1-3,RDMV_PAS_X_BUS,NR,UK,2013,9308155,
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,AT,2020,,u
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,AT,2021,58152,u
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,AT,2022,43361,u
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,BE,2020,,u
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,BE,2021,,u
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,BE,2022,,u
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,CH,2020,,u
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,CZ,2022,,u
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,DE,2020,4791070,
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,DE,2021,3447536,
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,DE,2022,4082030,
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,DK,2020,,u
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,DK,2021,,u
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,EA20,2020,5267761,
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,EA20,2021,4083822,
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,EA20,2022,5090497,
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,EE,2020,,u
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,EE,2021,,u
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,EE,2022,,u
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,EL,2020,,u
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,EL,2021,,u
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,ES,2020,54598,u
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,ES,2021,119258,u
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,ES,2022,192730,
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,EU27_2020,2020,5531118,
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,EU27_2020,2021,4330407,
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,EU27_2020,2022,5475085,e
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,FI,2020,,u
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,FI,2021,,u
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,FI,2022,,u
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,FR,2020,179270,u
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,FR,2021,274736,u
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,FR,2022,532030,u
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,HR,2020,,u
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,HR,2022,,u
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,HU,2020,,u
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,HU,2021,,u
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,HU,2022,,u
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,IE,2020,,u
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,IE,2021,,u
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,IE,2022,,u
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,IT,2020,,u
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,IT,2021,,u
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,IT,2022,,u
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,LT,2020,,u
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,LT,2021,,u
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,LT,2022,,u
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,LU,2020,,u
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,LU,2021,,u
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,LU,2022,10732,u
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,LV,2020,,u
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,LV,2021,,u
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,NL,2020,,u
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,NL,2021,67478,u
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,NL,2022,72652,
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,NO,2021,73374,u
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,PL,2020,48874,u
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,PL,2021,,u
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,PL,2022,,u
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,PT,2020,,u
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,PT,2021,,u
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,PT,2022,14865,u
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,RO,2022,,u
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,SE,2020,196833,u
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,SE,2021,183378,u
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,SE,2022,323248,u
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,SI,2020,,u
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,SI,2021,18188,u
A,WORLD,PROF,N1-3,RRDMV_PAS_X_BUS,NR,SI,2022,,u
A,WORLD,PROF,N1-3,TOTAL,NR,AL,2017,243555,
A,WORLD,PROF,N1-3,TOTAL,NR,AL,2019,171353,
A,WORLD,PROF,N1-3,TOTAL,NR,AL,2020,31122,
A,WORLD,PROF,N1-3,TOTAL,NR,AT,2012,3072653,
A,WORLD,PROF,N1-3,TOTAL,NR,AT,2013,3326364,
A,WORLD,PROF,N1-3,TOTAL,NR,AT,2014,3073783,
A,WORLD,PROF,N1-3,TOTAL,NR,AT,2015,2849541,
A,WORLD,PROF,N1-3,TOTAL,NR,AT,2016,2880310,
A,WORLD,PROF,N1-3,TOTAL,NR,AT,2017,2704930,
A,WORLD,PROF,N1-3,TOTAL,NR,AT,2018,2451036,
A,WORLD,PROF,N1-3,TOTAL,NR,AT,2019,2760618,
A,WORLD,PROF,N1-3,TOTAL,NR,AT,2020,1254597,
A,WORLD,PROF,N1-3,TOTAL,NR,AT,2021,1574680,
A,WORLD,PROF,N1-3,TOTAL,NR,AT,2022,2314016,
A,WORLD,PROF,N1-3,TOTAL,NR,BE,2012,1063616,
A,WORLD,PROF,N1-3,TOTAL,NR,BE,2013,673930,
A,WORLD,PROF,N1-3,TOTAL,NR,BE,2014,575662,
A,WORLD,PROF,N1-3,TOTAL,NR,BE,2015,702523,
A,WORLD,PROF,N1-3,TOTAL,NR,BE,2016,924377,
A,WORLD,PROF,N1-3,TOTAL,NR,BE,2017,854001,b
A,WORLD,PROF,N1-3,TOTAL,NR,BE,2018,850738,
A,WORLD,PROF,N1-3,TOTAL,NR,BE,2019,951376,
A,WORLD,PROF,N1-3,TOTAL,NR,BE,2020,337111,
A,WORLD,PROF,N1-3,TOTAL,NR,BE,2021,334190,
A,WORLD,PROF,N1-3,TOTAL,NR,BE,2022,721526,
A,WORLD,PROF,N1-3,TOTAL,NR,BG,2012,90901,b
A,WORLD,PROF,N1-3,TOTAL,NR,BG,2013,138932,
A,WORLD,PROF,N1-3,TOTAL,NR,BG,2014,150233,
A,WORLD,PROF,N1-3,TOTAL,NR,BG,2015,105448,
A,WORLD,PROF,N1-3,TOTAL,NR,BG,2016,120741,
A,WORLD,PROF,N1-3,TOTAL,NR,BG,2017,139492,
A,WORLD,PROF,N1-3,TOTAL,NR,BG,2018,128061,
A,WORLD,PROF,N1-3,TOTAL,NR,BG,2019,139613,
A,WORLD,PROF,N1-3,TOTAL,NR,BG,2020,59644,u
A,WORLD,PROF,N1-3,TOTAL,NR,BG,2021,51573,u
A,WORLD,PROF,N1-3,TOTAL,NR,BG,2022,131076,
A,WORLD,PROF,N1-3,TOTAL,NR,CH,2012,1479580,
A,WORLD,PROF,N1-3,TOTAL,NR,CH,2013,822676,
A,WORLD,PROF,N1-3,TOTAL,NR,CH,2014,869438,
A,WORLD,PROF,N1-3,TOTAL,NR,CH,2015,880799,
A,WORLD,PROF,N1-3,TOTAL,NR,CH,2016,912754,
A,WORLD,PROF,N1-3,TOTAL,NR,CH,2017,1074494,
A,WORLD,PROF,N1-3,TOTAL,NR,CH,2018,1187226,
A,WORLD,PROF,N1-3,TOTAL,NR,CH,2019,1020285,
A,WORLD,PROF,N1-3,TOTAL,NR,CH,2020,247211,u
A,WORLD,PROF,N1-3,TOTAL,NR,CH,2021,343645,u
A,WORLD,PROF,N1-3,TOTAL,NR,CY,2012,146689,b
A,WORLD,PROF,N1-3,TOTAL,NR,CY,2013,116164,
A,WORLD,PROF,N1-3,TOTAL,NR,CY,2014,105890,
A,WORLD,PROF,N1-3,TOTAL,NR,CY,2015,113349,
A,WORLD,PROF,N1-3,TOTAL,NR,CY,2016,134064,
A,WORLD,PROF,N1-3,TOTAL,NR,CY,2017,150796,
A,WORLD,PROF,N1-3,TOTAL,NR,CY,2018,132436,
A,WORLD,PROF,N1-3,TOTAL,NR,CY,2019,184058,
A,WORLD,PROF,N1-3,TOTAL,NR,CY,2020,50479,u
A,WORLD,PROF,N1-3,TOTAL,NR,CY,2021,34567,u
A,WORLD,PROF,N1-3,TOTAL,NR,CY,2022,111681,
A,WORLD,PROF,N1-3,TOTAL,NR,CZ,2012,1155003,
A,WORLD,PROF,N1-3,TOTAL,NR,CZ,2013,1352568,
A,WORLD,PROF,N1-3,TOTAL,NR,CZ,2014,965861,
A,WORLD,PROF,N1-3,TOTAL,NR,CZ,2015,837847,
A,WORLD,PROF,N1-3,TOTAL,NR,CZ,2016,1215345,
A,WORLD,PROF,N1-3,TOTAL,NR,CZ,2017,1059257,
A,WORLD,PROF,N1-3,TOTAL,NR,CZ,2018,1078510,
A,WORLD,PROF,N1-3,TOTAL,NR,CZ,2019,1026274,
A,WORLD,PROF,N1-3,TOTAL,NR,CZ,2020,344587,
A,WORLD,PROF,N1-3,TOTAL,NR,CZ,2021,463589,
A,WORLD,PROF,N1-3,TOTAL,NR,CZ,2022,703997,
A,WORLD,PROF,N1-3,TOTAL,NR,DE,2012,36300665,
A,WORLD,PROF,N1-3,TOTAL,NR,DE,2013,30459357,
A,WORLD,PROF,N1-3,TOTAL,NR,DE,2014,28212135,
A,WORLD,PROF,N1-3,TOTAL,NR,DE,2015,27735889,
A,WORLD,PROF,N1-3,TOTAL,NR,DE,2016,30292549,
A,WORLD,PROF,N1-3,TOTAL,NR,DE,2017,30318616,
A,WORLD,PROF,N1-3,TOTAL,NR,DE,2018,30840948,
A,WORLD,PROF,N1-3,TOTAL,NR,DE,2019,30215821,
A,WORLD,PROF,N1-3,TOTAL,NR,DE,2020,15297055,
A,WORLD,PROF,N1-3,TOTAL,NR,DE,2021,14549908,
A,WORLD,PROF,N1-3,TOTAL,NR,DE,2022,21473890,
A,WORLD,PROF,N1-3,TOTAL,NR,DK,2012,2076505,
A,WORLD,PROF,N1-3,TOTAL,NR,DK,2013,1940979,b
A,WORLD,PROF,N1-3,TOTAL,NR,DK,2014,1615917,
A,WORLD,PROF,N1-3,TOTAL,NR,DK,2015,2345960,
A,WORLD,PROF,N1-3,TOTAL,NR,DK,2016,1840366,
A,WORLD,PROF,N1-3,TOTAL,NR,DK,2017,2128528,
A,WORLD,PROF,N1-3,TOTAL,NR,DK,2018,2793687,
A,WORLD,PROF,N1-3,TOTAL,NR,DK,2019,2665719,
A,WORLD,PROF,N1-3,TOTAL,NR,DK,2020,328230,
A,WORLD,PROF,N1-3,TOTAL,NR,DK,2021,1083086,
A,WORLD,PROF,N1-3,TOTAL,NR,EA20,2012,82634395,
A,WORLD,PROF,N1-3,TOTAL,NR,EA20,2013,72181233,
A,WORLD,PROF,N1-3,TOTAL,NR,EA20,2014,70489690,
A,WORLD,PROF,N1-3,TOTAL,NR,EA20,2015,65225657,
A,WORLD,PROF,N1-3,TOTAL,NR,EA20,2016,69537425,
A,WORLD,PROF,N1-3,TOTAL,NR,EA20,2017,75737079,
A,WORLD,PROF,N1-3,TOTAL,NR,EA20,2018,78742231,
A,WORLD,PROF,N1-3,TOTAL,NR,EA20,2019,77702083,
A,WORLD,PROF,N1-3,TOTAL,NR,EA20,2020,37614002,
A,WORLD,PROF,N1-3,TOTAL,NR,EA20,2021,40545295,
A,WORLD,PROF,N1-3,TOTAL,NR,EA20,2022,58212368,
A,WORLD,PROF,N1-3,TOTAL,NR,EE,2012,308782,
A,WORLD,PROF,N1-3,TOTAL,NR,EE,2013,322741,
A,WORLD,PROF,N1-3,TOTAL,NR,EE,2014,524333,
A,WORLD,PROF,N1-3,TOTAL,NR,EE,2015,456375,
A,WORLD,PROF,N1-3,TOTAL,NR,EE,2016,641042,
A,WORLD,PROF,N1-3,TOTAL,NR,EE,2017,562052,
A,WORLD,PROF,N1-3,TOTAL,NR,EE,2018,778935,
A,WORLD,PROF,N1-3,TOTAL,NR,EE,2019,636435,
A,WORLD,PROF,N1-3,TOTAL,NR,EE,2020,234472,
A,WORLD,PROF,N1-3,TOTAL,NR,EE,2021,246216,
A,WORLD,PROF,N1-3,TOTAL,NR,EE,2022,314403,
A,WORLD,PROF,N1-3,TOTAL,NR,EL,2012,176343,
A,WORLD,PROF,N1-3,TOTAL,NR,EL,2013,248697,
A,WORLD,PROF,N1-3,TOTAL,NR,EL,2014,199181,
A,WORLD,PROF,N1-3,TOTAL,NR,EL,2015,225071,
A,WORLD,PROF,N1-3,TOTAL,NR,EL,2016,182527,
A,WORLD,PROF,N1-3,TOTAL,NR,EL,2017,155459,
A,WORLD,PROF,N1-3,TOTAL,NR,EL,2018,154023,
A,WORLD,PROF,N1-3,TOTAL,NR,EL,2019,192131,
A,WORLD,PROF,N1-3,TOTAL,NR,EL,2020,93984,
A,WORLD,PROF,N1-3,TOTAL,NR,EL,2021,96363,
A,WORLD,PROF,N1-3,TOTAL,NR,EL,2022,141908,
A,WORLD,PROF,N1-3,TOTAL,NR,ES,2012,7345893,
A,WORLD,PROF,N1-3,TOTAL,NR,ES,2013,6519998,
A,WORLD,PROF,N1-3,TOTAL,NR,ES,2014,5614787,
A,WORLD,PROF,N1-3,TOTAL,NR,ES,2015,5335599,b
A,WORLD,PROF,N1-3,TOTAL,NR,ES,2016,6441426,
A,WORLD,PROF,N1-3,TOTAL,NR,ES,2017,5981502,
A,WORLD,PROF,N1-3,TOTAL,NR,ES,2018,6423948,
A,WORLD,PROF,N1-3,TOTAL,NR,ES,2019,6648037,
A,WORLD,PROF,N1-3,TOTAL,NR,ES,2020,2067727,
A,WORLD,PROF,N1-3,TOTAL,NR,ES,2021,3444492,
A,WORLD,PROF,N1-3,TOTAL,NR,ES,2022,4893645,
A,WORLD,PROF,N1-3,TOTAL,NR,EU27_2020,2012,97135302,e
A,WORLD,PROF,N1-3,TOTAL,NR,EU27_2020,2013,85590250,e
A,WORLD,PROF,N1-3,TOTAL,NR,EU27_2020,2014,80951102,
